"zoneCode","item","date","countStates","fQ","median","mean","tQ","maxStates"
4,"Sorghum",2010-06-01,7,5.37300415039062,10.3606100082397,12.7911298178076,27.8517816543579,7
4,"Sorghum",2010-12-01,7,8.76723837852478,15.7071485519409,16.9217232902845,32.9508583068848,7
4,"Sorghum",2011-06-01,7,7.21503427028656,14.8569359779358,18.2984474235111,37.8991329193115,7
4,"Sorghum",2011-12-01,7,9.46916308403015,13.735556602478,17.4099207984077,35.2689153671265,7
4,"Sorghum",2012-06-01,7,9.31046590805054,12.2775745391846,14.8257055282593,23.9522382736206,7
4,"Sorghum",2012-12-01,7,7.81751489639282,12.8955898284912,12.3498149759629,16.1394714355469,7
5,"Cement Dangote",2009-12-01,4,1.60043005347252,2.83199417591095,12.3200921416283,49.3828196525573,7
5,"Cement Dangote",2010-06-01,7,0.987759947776794,3.62135100364685,6.98307788953549,6.1758713722229,7
5,"Cement Dangote",2010-12-01,7,1.22618091106415,3.07650446891785,6.65642300167599,28.7613983154295,7
5,"Cement Dangote",2011-06-01,7,5.09921109676361,11.6303277015686,21.4280053888048,55.6802572250366,7
5,"Cement Dangote",2011-12-01,7,7.90628309249878,11.0884509086609,20.9542179107666,49.1556930541992,7
5,"Cement Dangote",2012-06-01,7,7.09490027427673,14.2174396514893,19.0289077077593,38.2004276275635,7
5,"Cement Dangote",2012-12-01,7,6.07318246364594,25.6134395599365,24.7375166714191,43.3185081481934,7
5,"Drink Swan Water Bottle",2009-12-01,5,2.3227905601263,14.7363691329956,21.737217345408,47.8474756240845,7
5,"Drink Swan Water Bottle",2010-06-01,7,4.40701732635498,12.7687892913818,14.8452146828175,33.3371524810791,7
5,"Drink Swan Water Bottle",2010-12-01,7,4.02674918174744,10.0633020401001,13.9700263402401,33.8263500213623,7
5,"Drink Swan Water Bottle",2011-06-01,7,2.80115041732788,8.41261410713196,11.5308426788875,26.8838185310364,7
5,"Drink Swan Water Bottle",2011-12-01,7,8.76992950439453,9.99843120574951,13.4160903294881,24.4412391662598,7
5,"Drink Swan Water Bottle",2012-06-01,7,9.38156900405884,13.039740562439,14.1484399523054,23.0368783950806,7
5,"Drink Swan Water Bottle",2012-12-01,7,7.46180744171143,10.8225536346436,13.5180874712327,22.4788497924805,7
5,"Maize White",2009-12-01,5,4.50299882888794,13.2756385803223,15.4777780425164,29.6667175292969,7
5,"Maize White",2010-06-01,7,7.32533121109009,14.4515151977539,20.6034243646658,45.1705619812012,7
5,"Maize White",2010-12-01,7,4.23473500013352,13.8278350830078,17.7528778982162,38.2897705078125,7
5,"Maize White",2011-06-01,7,7.13633604049683,16.2993202209473,17.045162709554,30.3267997741699,7
5,"Maize White",2011-12-01,7,7.17014818191528,13.0357351303101,15.6166582743327,29.7634593963623,7
5,"Maize White",2012-06-01,7,12.2222143173218,14.9853706359863,15.6204783575875,20.0328130722046,7
5,"Maize White",2012-12-01,7,14.3406372070312,19.9972667694092,21.0873692456414,33.5290405273438,7
5,"Maize Yellow",2009-12-01,5,4.25377153158188,14.3493614196777,15.5326485713323,32.0135847091675,7
5,"Maize Yellow",2010-06-01,7,4.92678306102753,11.7599816322327,13.000132060968,25.5810535430908,7
5,"Maize Yellow",2010-12-01,7,4.51107604503632,9.5144305229187,10.7405924797058,17.6553532600403,7
5,"Maize Yellow",2011-06-01,7,7.42522029876709,19.2766313552856,18.4622452599662,26.3958204269409,7
5,"Maize Yellow",2011-12-01,7,8.91765584945679,15.8249878883362,18.2161496026175,33.91353931427,7
5,"Maize Yellow",2012-06-01,7,10.1916854858398,15.4983148574829,16.9763473783221,28.5123397827148,7
5,"Maize Yellow",2012-12-01,7,6.71430158615112,14.5356292724609,17.8836269378662,37.4181861877441,7
5,"Rice Imported",2009-12-01,5,1.66998927593231,6.81245756149292,7.89146510037509,16.6520629882812,7
5,"Rice Imported",2010-06-01,7,3.8325110912323,4.29084086418152,7.20793837308884,15.3866798400879,7
5,"Rice Imported",2010-12-01,7,3.03254905939102,5.72981309890747,11.8893003520511,46.7981161117554,7
5,"Rice Imported",2011-06-01,7,2.61032127141952,7.48828816413879,11.9712677342551,34.6057372093201,7
5,"Rice Imported",2011-12-01,7,3.49159008264542,10.5472559928894,12.8436284576144,40.5055208206177,7
5,"Rice Imported",2012-06-01,7,6.04411277770996,11.1618947982788,14.8059734616961,31.9205840110779,7
5,"Rice Imported",2012-12-01,7,6.75307903289795,11.1829147338867,12.0311046768637,17.9347694396973,7
5,"Rice Local",2009-12-01,5,0.558097903430462,8.80623054504395,10.0963202388957,22.3690675735474,7
5,"Rice Local",2010-06-01,7,4.19869089126587,6.68190979957581,7.65801196253818,15.1219453811646,7
5,"Rice Local",2010-12-01,7,4.00663542747498,6.96043491363525,8.68506885611493,15.8563451766968,7
5,"Rice Local",2011-06-01,7,5.80787138938904,11.4146027565002,12.7069903441838,27.1079122543335,7
5,"Rice Local",2011-12-01,7,7.68638186454773,10.0936660766602,10.9901009968349,15.5652164459229,7
5,"Rice Local",2012-06-01,7,7.22651419639587,11.5197525024414,13.0025918824332,20.5256107330322,7
5,"Rice Local",2012-12-01,7,5.11914300918579,12.0533156394958,12.252711802721,22.8946499824524,7
5,"Sorghum",2009-12-01,5,4.69274070262909,11.1659641265869,11.9193962624199,19.6922097206116,7
5,"Sorghum",2010-06-01,7,3.11938238143921,9.17430210113525,11.9648891141954,23.0642543792725,7
5,"Sorghum",2010-12-01,7,3.9525288939476,7.50484108924866,10.231251405633,22.6469395160675,7
5,"Sorghum",2011-06-01,7,7.5209047794342,14.3919658660889,14.8466597557068,23.7946203231812,7
5,"Sorghum",2011-12-01,7,8.22442321777344,14.5461273193359,13.6683172225952,22.8749704360962,7
5,"Sorghum",2012-06-01,7,8.91362752914429,12.7279605865479,14.7660120555333,23.0428771972656,7
5,"Sorghum",2012-12-01,7,8.12063312530518,14.8428621292114,19.3947214238784,46.1603080749512,7
6,"Cement Dangote",2009-12-01,5,0.61733695268631,3.30004239082336,4.45345315216361,10.0195405960083,6
6,"Cement Dangote",2010-06-01,6,1.52028841376305,8.54990339279175,17.1199077935446,79.8518817901611,6
6,"Cement Dangote",2010-12-01,6,3.0689909696579,12.7621593475342,20.4618416476894,59.2427675247192,6
6,"Cement Dangote",2011-06-01,6,5.99597663879395,10.9647722244263,13.6676622904264,30.9555095672607,6
6,"Cement Dangote",2011-12-01,6,7.13558664321899,10.3064312934875,10.7981550693512,15.3943138122559,6
6,"Cement Dangote",2012-06-01,6,6.86385905742645,10.6092581748962,16.6190100510915,41.0699632167816,6
6,"Cement Dangote",2012-12-01,6,3.9646782875061,8.5976037979126,11.5406284332275,28.7532049655914,6
6,"Drink Swan Water Bottle",2009-12-01,6,2.2428787946701,13.4820594787598,15.6751431914476,42.3214740753174,6
6,"Drink Swan Water Bottle",2010-06-01,6,8.35427784919739,23.5805673599243,26.5365482286403,49.5688219070435,6
6,"Drink Swan Water Bottle",2010-12-01,6,12.4737527370453,26.258602142334,30.5491774298928,54.6162872314453,6
6,"Drink Swan Water Bottle",2011-06-01,6,6.51151163578033,22.8674554824829,25.5477936267853,59.2477863311768,6
6,"Drink Swan Water Bottle",2011-12-01,6,4.56757488250732,9.99007701873779,11.981823517726,20.9443332672119,6
6,"Drink Swan Water Bottle",2012-06-01,6,4.81467037200928,12.9198150634766,11.9324793134417,17.5383974075317,6
6,"Drink Swan Water Bottle",2012-12-01,6,4.06338515281677,12.7912302017212,11.0292558670044,16.7534948348999,6
6,"Maize White",2009-12-01,6,2.65282419919968,15.4005312919617,23.721313855052,57.3959974288939,6
6,"Maize White",2010-06-01,6,7.11141216754913,29.4776382446289,37.5437329038978,87.6641502380371,6
6,"Maize White",2010-12-01,6,11.4993265628815,37.9205265045166,36.1460482965816,75.7287124633789,6
6,"Maize White",2011-06-01,6,14.5230548858643,27.5317459106445,34.013671875,67.7765014648437,6
6,"Maize White",2011-12-01,6,12.2322865962982,25.3358249664307,35.9191927909851,99.0383506774902,6
6,"Maize White",2012-06-01,6,22.4217157363892,26.03160572052,37.2265335718791,77.4849157333374,6
