"item","state","centre","urbanRural","date","meanPrice","lat","long"
"Maize Yellow","Benue","Gboko","Urban",2010-06-01,78.125,"7.325"," 9.005"
"Maize Yellow","Benue","Gboko","Urban",2010-09-01,79.1366882324219,"7.325"," 9.005"
"Maize Yellow","Benue","Gboko","Urban",2010-12-01,80.6451568603516,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2009-01-01,207.407409667969,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2009-02-01,222.222213745117,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-01-01,194.957992553711,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-03-01,217.281463623047,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-04-01,179.700531005859,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-05-01,184.221740722656,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-06-01,192.982467651367,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-07-01,183.225173950195,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-08-01,177.748519897461,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-11-01,185.913681030273,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2010-12-01,176.12858581543,"7.325"," 9.005"
"Rice Imported","Benue","Gboko","Urban",2012-12-01,160.685592651367,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2010-03-01,145.090667724609,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2010-05-01,116.52173614502,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2010-08-01,125.170066833496,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2010-09-01,117.416831970215,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2010-11-01,135.251800537109,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2010-12-01,122.282608032227,"7.325"," 9.005"
"Rice Local","Benue","Gboko","Urban",2012-12-01,144.696136474609,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2010-01-01,61.0421829223633,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2010-03-01,87.4666900634766,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2010-04-01,70.015007019043,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2010-07-01,69.3473739624023,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2010-09-01,69.4468383789062,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2010-12-01,67.164176940918,"7.325"," 9.005"
"Sorghum","Benue","Gboko","Urban",2012-12-01,77.2430191040039,"7.325"," 9.005"
"Maize White","Benue","Markudi","Urban",2009-01-01,69.1595458984375,"7.730556"," 8.536111"
"Maize Yellow","Benue","Markudi","Urban",2009-01-01,82.336181640625,"7.730556"," 8.536111"
"Maize Yellow","Benue","Markudi","Urban",2009-02-01,79.3290023803711,"7.730556"," 8.536111"
"Rice Imported","Benue","Markudi","Urban",2009-02-01,188.789505004883,"7.730556"," 8.536111"
"Rice Imported","Benue","Markudi","Urban",2009-04-01,159.677429199219,"7.730556"," 8.536111"
"Rice Local","Benue","Markudi","Urban",2009-01-01,132.692321777344,"7.730556"," 8.536111"
"Rice Local","Benue","Markudi","Urban",2009-02-01,119.168960571289,"7.730556"," 8.536111"
"Sorghum","Benue","Markudi","Urban",2009-01-01,91.4529876708984,"7.730556"," 8.536111"
"Sorghum","Benue","Markudi","Urban",2009-02-01,73.8788986206055,"7.730556"," 8.536111"
"Rice Imported","Benue","Otukpo","Urban",2009-04-01,193.360656738281,"7.193056"," 8.1463"
"Rice Imported","Benue","Otukpo","Urban",2009-05-01,191.803283691406,"7.193056"," 8.1463"
"Rice Local","Benue","Otukpo","Urban",2009-02-01,116.363639831543,"7.193056"," 8.1463"
"Sorghum","Benue","Otukpo","Urban",2009-02-01,73.6420822143555,"7.193056"," 8.1463"
"Sorghum","Benue","Otukpo","Urban",2009-05-01,106.363639831543,"7.193056"," 8.1463"
"Cement Dangote","Borno","Bama","Urban",2009-10-01,1908.92858886719,"11.523592","13.685875"
"Drink Swan Water Bottle","Borno","Bama","Urban",2009-10-01,115.599998474121,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-02-01,52.3364486694336,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-04-01,50.4464302062988,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-05-01,51.3392791748047,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-09-01,56.1685485839844,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-10-01,65.1856918334961,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-11-01,53.9070892333984,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2009-12-01,89.1233825683594,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-01-01,54.3833618164062,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-04-01,48.4848480224609,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-05-01,57.1216125488281,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-06-01,53.0303001403809,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-08-01,60.1010131835938,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-09-01,50.88037109375,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-10-01,47.2508583068848,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-11-01,55.7771759033203,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2010-12-01,48.2964553833008,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2012-11-01,67.0016784667969,"11.523592","13.685875"
"Maize White","Borno","Bama","Urban",2012-12-01,70.5965423583984,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2010-05-01,64.1221313476562,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2010-06-01,55.9535713195801,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2010-08-01,59.877613067627,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2010-10-01,60.1468772888184,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2010-11-01,64.4557800292969,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2010-12-01,59.5002021789551,"11.523592","13.685875"
"Maize Yellow","Borno","Bama","Urban",2012-12-01,77.0642242431641,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2009-03-01,185.964920043945,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2009-04-01,173.150268554688,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2009-05-01,201.739135742188,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2009-06-01,211.014495849609,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-01-01,212.911819458008,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-02-01,212.173919677734,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-04-01,201.187576293945,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-05-01,167.759841918945,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-06-01,187.255599975586,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-07-01,158.53141784668,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-08-01,194.08854675293,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-09-01,194.305908203125,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-10-01,185.126083374023,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-11-01,213.555816650391,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2010-12-01,200.000015258789,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2012-11-01,182.628448486328,"11.523592","13.685875"
"Rice Imported","Borno","Bama","Urban",2012-12-01,204.390335083008,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2009-02-01,112.280708312988,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2009-06-01,122.807022094727,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-01-01,124.521575927734,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-03-01,137.719299316406,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-05-01,138.784530639648,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-06-01,129.890487670898,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-08-01,120.912574768066,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-09-01,139.9580078125,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-10-01,126.910385131836,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-11-01,134.536102294922,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2010-12-01,128.510650634766,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2012-11-01,191.582916259766,"11.523592","13.685875"
"Rice Local","Borno","Bama","Urban",2012-12-01,147.679321289062,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2009-05-01,48.3018951416016,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2009-10-01,52.121208190918,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2009-11-01,51.8643646240234,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2009-12-01,49.424934387207,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-01-01,53.282585144043,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-03-01,54.6596260070801,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-04-01,55.0800132751465,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-05-01,53.9806137084961,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-06-01,55.4272537231445,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-07-01,66.0377349853516,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-08-01,59.3709907531738,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-09-01,54.8847427368164,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-10-01,69.0741653442383,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-11-01,55.9800796508789,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2010-12-01,59.5474395751953,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2012-11-01,82.191780090332,"11.523592","13.685875"
"Sorghum","Borno","Bama","Urban",2012-12-01,79.2452774047852,"11.523592","13.685875"
"Drink Swan Water Bottle","Borno","Maiduguri","Urban",2009-10-01,80.75,"11.833333"," 13.15"
"Drink Swan Water Bottle","Borno","Maiduguri","Urban",2009-12-01,77.1428604125977,"11.833333"," 13.15"
"Maize White","Borno","Maiduguri","Urban",2009-09-01,63.0952453613281,"11.833333"," 13.15"
"Maize White","Borno","Maiduguri","Urban",2009-10-01,59.5238189697266,"11.833333"," 13.15"
"Maize White","Borno","Maiduguri","Urban",2009-11-01,61.7346954345703,"11.833333"," 13.15"
"Maize Yellow","Borno","Maiduguri","Urban",2009-09-01,65.4761810302734,"11.833333"," 13.15"
"Maize Yellow","Borno","Maiduguri","Urban",2009-10-01,61.9047546386719,"11.833333"," 13.15"
"Rice Imported","Borno","Maiduguri","Urban",2009-04-01,187.137802124023,"11.833333"," 13.15"
"Rice Imported","Borno","Maiduguri","Urban",2009-05-01,162.608688354492,"11.833333"," 13.15"
"Rice Imported","Borno","Maiduguri","Urban",2009-06-01,208.515426635742,"11.833333"," 13.15"
"Sorghum","Borno","Maiduguri","Urban",2009-09-01,61.6352081298828,"11.833333"," 13.15"
"Sorghum","Borno","Maiduguri","Urban",2009-10-01,59.1307258605957,"11.833333"," 13.15"
"Sorghum","Borno","Maiduguri","Urban",2009-12-01,55.2719192504883,"11.833333"," 13.15"
"Cement Dangote","Cross River","Calabar","Urban",2010-03-01,3166.669921875,"4.95"," 8.316667"
"Cement Dangote","Cross River","Calabar","Urban",2010-06-01,1483.32995605469,"4.95"," 8.316667"
"Cement Dangote","Cross River","Calabar","Urban",2010-12-01,1433.32995605469,"4.95"," 8.316667"
"Drink Swan Water Bottle","Cross River","Calabar","Urban",2010-04-01,81.6650009155273,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-02-01,94.8616638183594,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-03-01,100.59171295166,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-04-01,145.614044189453,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-06-01,111.524169921875,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-07-01,77.3085479736328,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-09-01,144.508682250977,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2010-12-01,99.5024871826172,"4.95"," 8.316667"
"Maize White","Cross River","Calabar","Urban",2012-12-01,125.353981018066,"4.95"," 8.316667"
"Maize Yellow","Cross River","Calabar","Urban",2010-02-01,102.222221374512,"4.95"," 8.316667"
"Maize Yellow","Cross River","Calabar","Urban",2010-04-01,122.085388183594,"4.95"," 8.316667"
"Maize Yellow","Cross River","Calabar","Urban",2010-12-01,109.223297119141,"4.95"," 8.316667"
"Maize Yellow","Cross River","Calabar","Urban",2012-11-01,134.765960693359,"4.95"," 8.316667"
"Maize Yellow","Cross River","Calabar","Urban",2012-12-01,136.462875366211,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-01-01,191.150436401367,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-02-01,178.947372436523,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-04-01,201.087646484375,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-06-01,168.540237426758,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-07-01,197.26530456543,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-08-01,187.755096435547,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-09-01,255.027313232422,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-10-01,245.901641845703,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-11-01,213.043472290039,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2010-12-01,251.141555786133,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2012-11-01,243.478256225586,"4.95"," 8.316667"
"Rice Imported","Cross River","Calabar","Urban",2012-12-01,224,"4.95"," 8.316667"
"Rice Local","Cross River","Calabar","Urban",2010-04-01,129.622222900391,"4.95"," 8.316667"
"Rice Local","Cross River","Calabar","Urban",2010-06-01,123.456787109375,"4.95"," 8.316667"
"Rice Local","Cross River","Calabar","Urban",2010-09-01,205.223876953125,"4.95"," 8.316667"
"Rice Local","Cross River","Calabar","Urban",2012-11-01,139.130432128906,"4.95"," 8.316667"
"Rice Local","Cross River","Calabar","Urban",2012-12-01,152.714935302734,"4.95"," 8.316667"
"Sorghum","Cross River","Calabar","Urban",2010-01-01,108.601219177246,"4.95"," 8.316667"
"Sorghum","Cross River","Calabar","Urban",2010-06-01,130.173355102539,"4.95"," 8.316667"
"Sorghum","Cross River","Calabar","Urban",2010-07-01,94.8976745605469,"4.95"," 8.316667"
"Sorghum","Cross River","Calabar","Urban",2010-12-01,136.201919555664,"4.95"," 8.316667"
"Sorghum","Cross River","Calabar","Urban",2012-11-01,117.066116333008,"4.95"," 8.316667"
"Maize White","Delta","Asaba","Urban",2010-01-01,120.805366516113,"6.197842"," 6.728467"
"Maize White","Delta","Asaba","Urban",2010-05-01,120.967742919922,"6.197842"," 6.728467"
"Maize White","Delta","Asaba","Urban",2010-06-01,87.5775909423828,"6.197842"," 6.728467"
"Maize White","Delta","Asaba","Urban",2010-07-01,37.6237602233887,"6.197842"," 6.728467"
"Maize White","Delta","Asaba","Urban",2012-11-01,142.180099487305,"6.197842"," 6.728467"
"Maize Yellow","Delta","Asaba","Urban",2010-01-01,118.717849731445,"6.197842"," 6.728467"
"Maize Yellow","Delta","Asaba","Urban",2010-06-01,91.4285736083984,"6.197842"," 6.728467"
"Maize Yellow","Delta","Asaba","Urban",2010-07-01,144.230773925781,"6.197842"," 6.728467"
"Maize Yellow","Delta","Asaba","Urban",2012-11-01,148.689315795898,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2010-01-01,117.75700378418,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2010-03-01,132.212768554688,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2010-04-01,173.320007324219,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2010-05-01,160.5,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2010-06-01,155.012069702148,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2010-08-01,177.865615844727,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2012-11-01,202.520004272461,"6.197842"," 6.728467"
"Rice Imported","Delta","Asaba","Urban",2012-12-01,198.412689208984,"6.197842"," 6.728467"
"Rice Local","Delta","Asaba","Urban",2010-03-01,131.313125610352,"6.197842"," 6.728467"
"Rice Local","Delta","Asaba","Urban",2012-12-01,117.647064208984,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-01-01,109.249816894531,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-02-01,125.714286804199,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-03-01,107.913665771484,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-04-01,114.678901672363,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-05-01,104.651161193848,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-06-01,96.4595718383789,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-07-01,114.649681091309,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2010-09-01,117.924530029297,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2012-11-01,150.886703491211,"6.197842"," 6.728467"
"Sorghum","Delta","Asaba","Urban",2012-12-01,134.012878417969,"6.197842"," 6.728467"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-01-01,1684,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-03-01,1810,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-05-01,1642.5,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-06-01,1743.33337402344,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-09-01,1613.33337402344,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-10-01,1646.92309570312,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-11-01,1633.33337402344,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2009-12-01,1661.11108398438,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2010-04-01,1686.25,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2010-09-01,1566.67004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-02-01,1541.67004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-04-01,1660,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-05-01,1891.67004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-06-01,1612.5,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-07-01,1693.75,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-09-01,1728,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-11-01,1764.88000488281,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2011-12-01,1822.92004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-01-01,1936.67004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-02-01,1816.67004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-03-01,2010.41662597656,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-04-01,1839.57995605469,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-08-01,1739.17004394531,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-11-01,1615,"6.333333"," 8.1"
"Cement Dangote","Ebonyi","Abakaliki","Urban",2012-12-01,1186.67004394531,"6.333333"," 8.1"
"Drink Swan Water Bottle","Ebonyi","Abakaliki","Urban",2012-02-01,123,"6.333333"," 8.1"
"Drink Swan Water Bottle","Ebonyi","Abakaliki","Urban",2012-03-01,118.333335876465,"6.333333"," 8.1"
"Drink Swan Water Bottle","Ebonyi","Abakaliki","Urban",2012-10-01,125.830001831055,"6.333333"," 8.1"
