"zoneCode","item","date","fQ","median","mean","tQ","minY","maxY"
6,"Maize Yellow",2009-12-01,6.3167290687561,16.0400829315186,21.4121267761503,29.6384744644165,42,47
6,"Maize Yellow",2010-06-01,10.3197286128998,30.4642114639282,30.5569697514824,46.0915031433105,42,47
6,"Maize Yellow",2010-12-01,16.6263790130615,22.5600662231445,30.9178733030955,45.6158657073975,42,47
6,"Maize Yellow",2011-06-01,17.679967880249,21.2213706970215,26.3406784351055,22.1313018798828,42,47
6,"Maize Yellow",2011-12-01,12.868542432785,22.4465751647949,28.1164181232452,34.9868402481079,42,47
6,"Maize Yellow",2012-06-01,18.5482835769653,27.0871114730835,25.1484808921814,29.8718342781067,42,47
6,"Maize Yellow",2012-12-01,12.302577495575,14.0781116485596,16.8895430246989,22.1823253631592,42,47
6,"Rice Imported",2009-12-01,5.37146902084351,6.7725133895874,19.4092024068038,17.7504258155823,42,47
6,"Rice Imported",2010-06-01,11.6698467731476,19.7613258361816,22.322614569664,23.0877528190613,42,47
6,"Rice Imported",2010-12-01,12.694286108017,18.4461851119995,19.3443190813065,22.7379670143127,42,47
6,"Rice Imported",2011-06-01,6.9735985994339,13.6428146362305,16.6000266075134,20.4948778152466,42,47
6,"Rice Imported",2011-12-01,11.829434633255,16.0419540405273,19.7385815779368,21.7598152160645,42,47
6,"Rice Imported",2012-06-01,13.2026853561401,14.1694765090942,15.3727989196777,17.3389139175415,42,47
6,"Rice Imported",2012-12-01,4.771812915802,13.6693868637085,12.2558289527893,17.3037328720093,42,47
6,"Rice Local",2009-12-01,4.75944995880127,9.22813129425049,19.3384089218943,29.9045715332031,42,47
6,"Rice Local",2010-06-01,7.58302569389343,13.6740322113037,19.0502027114232,18.3006858825684,42,47
6,"Rice Local",2010-12-01,12.2789206504822,14.5013961791992,20.28839143912,25.5361342430115,42,47
6,"Rice Local",2011-06-01,15.8474180698395,22.0419921875,20.9921173368182,24.6612696647644,42,47
6,"Rice Local",2011-12-01,17.1075859069824,19.7210388183594,18.3134351510268,24.0834045410156,42,47
6,"Rice Local",2012-06-01,12.6516699790955,17.154182434082,17.6144553820292,19.5991716384888,42,47
6,"Rice Local",2012-12-01,7.85620760917664,12.0042886734009,12.7388821323713,15.1829934120178,42,47
6,"Sorghum",2009-12-01,8.26111364364624,12.7163782119751,18.5552602164886,20.5468740463257,42,47
6,"Sorghum",2010-06-01,10.7788119316101,16.589038848877,33.8869119315471,38.2489414215088,42,47
6,"Sorghum",2010-12-01,18.4947848320007,24.1117944717407,34.3464103962513,32.9670171737671,42,47
6,"Sorghum",2011-06-01,18.8606219291687,23.1503210067749,25.2469928605216,29.6520299911499,42,47
6,"Sorghum",2011-12-01,16.5833334922791,21.7831707000732,24.1432894865672,33.4430837631226,42,47
6,"Sorghum",2012-06-01,17.0523493289948,24.893120765686,26.233559290568,31.4441952705383,42,47
6,"Sorghum",2012-12-01,9.63228416442871,11.1915988922119,21.0926421801249,21.0641479492188,42,47
