"state","item","date","Obs","DistinctPrice"
"Niger","Rice Local",2010-09-01,26,2
"Niger","Rice Local",2010-11-01,26,2
"Niger","Rice Local",2010-12-01,26,2
"Niger","Rice Local",2011-01-01,26,1
"Niger","Rice Local",2011-02-01,26,1
"Niger","Rice Local",2011-03-01,26,1
"Niger","Rice Local",2011-04-01,26,1
"Niger","Rice Local",2011-05-01,26,1
"Niger","Rice Local",2011-06-01,26,1
"Niger","Rice Local",2011-07-01,26,1
"Niger","Rice Local",2011-08-01,26,1
"Niger","Rice Local",2011-09-01,26,1
"Niger","Rice Local",2011-10-01,26,1
"Niger","Rice Local",2011-11-01,26,1
"Niger","Rice Local",2011-12-01,26,1
"Niger","Rice Local",2012-01-01,26,1
"Niger","Rice Local",2012-02-01,26,1
"Niger","Rice Local",2012-03-01,26,1
"Niger","Rice Local",2012-04-01,26,1
"Niger","Rice Local",2012-05-01,26,1
"Niger","Rice Local",2012-06-01,26,1
"Niger","Rice Local",2012-07-01,26,1
"Niger","Rice Local",2012-08-01,26,1
"Niger","Rice Local",2012-09-01,26,1
"Niger","Rice Local",2012-10-01,26,1
"Niger","Rice Local",2012-11-01,26,1
"Niger","Rice Local",2012-12-01,26,2
"Niger","Sorghum",2009-01-01,14,8
"Niger","Sorghum",2009-02-01,9,9
"Niger","Sorghum",2009-03-01,12,6
"Niger","Sorghum",2009-04-01,10,7
"Niger","Sorghum",2009-05-01,7,6
"Niger","Sorghum",2009-06-01,9,8
"Niger","Sorghum",2009-08-01,10,8
"Niger","Sorghum",2009-09-01,6,5
"Niger","Sorghum",2009-10-01,5,4
"Niger","Sorghum",2009-11-01,6,5
"Niger","Sorghum",2009-12-01,9,7
"Niger","Sorghum",2010-01-01,26,2
"Niger","Sorghum",2010-02-01,26,2
"Niger","Sorghum",2010-03-01,26,2
"Niger","Sorghum",2010-04-01,26,2
"Niger","Sorghum",2010-05-01,26,2
"Niger","Sorghum",2010-06-01,26,2
"Niger","Sorghum",2010-07-01,26,2
"Niger","Sorghum",2010-08-01,26,2
"Niger","Sorghum",2010-09-01,26,2
"Niger","Sorghum",2010-11-01,26,2
"Niger","Sorghum",2010-12-01,26,2
"Niger","Sorghum",2011-01-01,26,1
"Niger","Sorghum",2011-02-01,26,1
"Niger","Sorghum",2011-03-01,26,1
"Niger","Sorghum",2011-04-01,26,1
"Niger","Sorghum",2011-05-01,26,1
"Niger","Sorghum",2011-06-01,26,1
"Niger","Sorghum",2011-07-01,26,1
"Niger","Sorghum",2011-08-01,26,1
"Niger","Sorghum",2011-09-01,26,1
"Niger","Sorghum",2011-10-01,26,1
"Niger","Sorghum",2011-11-01,26,1
"Niger","Sorghum",2011-12-01,26,1
"Niger","Sorghum",2012-01-01,26,1
"Niger","Sorghum",2012-02-01,26,1
"Niger","Sorghum",2012-03-01,26,1
"Niger","Sorghum",2012-04-01,26,1
"Niger","Sorghum",2012-05-01,26,1
"Niger","Sorghum",2012-06-01,26,1
"Niger","Sorghum",2012-07-01,26,1
"Niger","Sorghum",2012-08-01,26,1
"Niger","Sorghum",2012-09-01,26,1
"Niger","Sorghum",2012-10-01,26,1
"Niger","Sorghum",2012-11-01,26,1
"Niger","Sorghum",2012-12-01,26,2
"Ogun","Cement Dangote",2009-01-01,2,2
"Ogun","Cement Dangote",2009-04-01,1,1
"Ogun","Cement Dangote",2009-06-01,3,2
"Ogun","Cement Dangote",2010-01-01,27,2
"Ogun","Cement Dangote",2010-02-01,27,2
"Ogun","Cement Dangote",2010-03-01,27,1
"Ogun","Cement Dangote",2010-04-01,27,2
"Ogun","Cement Dangote",2010-05-01,27,2
"Ogun","Cement Dangote",2010-06-01,27,2
"Ogun","Cement Dangote",2010-07-01,27,2
"Ogun","Cement Dangote",2010-08-01,27,2
"Ogun","Cement Dangote",2010-09-01,27,2
"Ogun","Cement Dangote",2010-10-01,24,1
"Ogun","Cement Dangote",2010-11-01,27,2
"Ogun","Cement Dangote",2010-12-01,27,2
"Ogun","Cement Dangote",2011-01-01,27,1
"Ogun","Cement Dangote",2011-02-01,27,1
"Ogun","Cement Dangote",2011-03-01,27,1
"Ogun","Cement Dangote",2011-04-01,27,1
"Ogun","Cement Dangote",2011-05-01,27,1
"Ogun","Cement Dangote",2011-06-01,27,1
"Ogun","Cement Dangote",2011-07-01,27,1
"Ogun","Cement Dangote",2011-08-01,27,1
"Ogun","Cement Dangote",2011-09-01,27,1
"Ogun","Cement Dangote",2011-10-01,27,1
"Ogun","Cement Dangote",2011-11-01,27,1
"Ogun","Cement Dangote",2011-12-01,27,1
"Ogun","Cement Dangote",2012-01-01,27,1
"Ogun","Cement Dangote",2012-02-01,27,1
"Ogun","Cement Dangote",2012-03-01,27,1
"Ogun","Cement Dangote",2012-04-01,24,1
"Ogun","Cement Dangote",2012-05-01,27,1
"Ogun","Cement Dangote",2012-06-01,27,1
"Ogun","Cement Dangote",2012-07-01,27,1
"Ogun","Cement Dangote",2012-08-01,27,1
"Ogun","Cement Dangote",2012-09-01,27,1
"Ogun","Cement Dangote",2012-10-01,27,1
"Ogun","Cement Dangote",2012-11-01,27,1
"Ogun","Cement Dangote",2012-12-01,24,1
"Ogun","Drink Swan Water Bottle",2009-02-01,1,1
"Ogun","Drink Swan Water Bottle",2009-03-01,4,3
"Ogun","Drink Swan Water Bottle",2009-04-01,1,1
"Ogun","Drink Swan Water Bottle",2009-05-01,1,1
"Ogun","Drink Swan Water Bottle",2009-06-01,1,1
"Ogun","Drink Swan Water Bottle",2009-09-01,2,2
"Ogun","Drink Swan Water Bottle",2009-10-01,5,4
"Ogun","Drink Swan Water Bottle",2009-11-01,2,2
"Ogun","Drink Swan Water Bottle",2009-12-01,2,2
"Ogun","Drink Swan Water Bottle",2010-01-01,27,2
"Ogun","Drink Swan Water Bottle",2010-02-01,27,1
"Ogun","Drink Swan Water Bottle",2010-03-01,27,2
"Ogun","Drink Swan Water Bottle",2010-04-01,27,2
"Ogun","Drink Swan Water Bottle",2010-05-01,27,2
"Ogun","Drink Swan Water Bottle",2010-06-01,27,2
"Ogun","Drink Swan Water Bottle",2010-07-01,27,2
"Ogun","Drink Swan Water Bottle",2010-08-01,27,2
"Ogun","Drink Swan Water Bottle",2010-09-01,24,1
"Ogun","Drink Swan Water Bottle",2010-10-01,24,1
"Ogun","Drink Swan Water Bottle",2010-11-01,27,2
"Ogun","Drink Swan Water Bottle",2010-12-01,27,1
"Ogun","Drink Swan Water Bottle",2011-01-01,27,1
"Ogun","Drink Swan Water Bottle",2011-02-01,27,1
"Ogun","Drink Swan Water Bottle",2011-03-01,27,1
"Ogun","Drink Swan Water Bottle",2011-04-01,27,1
"Ogun","Drink Swan Water Bottle",2011-05-01,27,1
"Ogun","Drink Swan Water Bottle",2011-06-01,27,1
"Ogun","Drink Swan Water Bottle",2011-07-01,27,1
"Ogun","Drink Swan Water Bottle",2011-08-01,27,1
"Ogun","Drink Swan Water Bottle",2011-09-01,27,1
"Ogun","Drink Swan Water Bottle",2011-10-01,27,1
"Ogun","Drink Swan Water Bottle",2011-11-01,27,1
"Ogun","Drink Swan Water Bottle",2011-12-01,27,1
"Ogun","Drink Swan Water Bottle",2012-01-01,27,1
"Ogun","Drink Swan Water Bottle",2012-02-01,27,1
"Ogun","Drink Swan Water Bottle",2012-03-01,27,1
"Ogun","Drink Swan Water Bottle",2012-04-01,24,1
"Ogun","Drink Swan Water Bottle",2012-05-01,27,1
"Ogun","Drink Swan Water Bottle",2012-06-01,27,1
"Ogun","Drink Swan Water Bottle",2012-07-01,27,1
"Ogun","Drink Swan Water Bottle",2012-08-01,27,1
"Ogun","Drink Swan Water Bottle",2012-09-01,27,1
"Ogun","Drink Swan Water Bottle",2012-10-01,27,1
"Ogun","Drink Swan Water Bottle",2012-11-01,27,1
"Ogun","Drink Swan Water Bottle",2012-12-01,27,2
"Ogun","Maize White",2009-01-01,13,10
"Ogun","Maize White",2009-02-01,12,11
"Ogun","Maize White",2009-03-01,14,13
"Ogun","Maize White",2009-04-01,13,10
"Ogun","Maize White",2009-05-01,11,8
"Ogun","Maize White",2009-06-01,10,7
"Ogun","Maize White",2009-09-01,7,6
"Ogun","Maize White",2009-10-01,16,15
"Ogun","Maize White",2009-11-01,7,6
"Ogun","Maize White",2009-12-01,12,12
"Ogun","Maize White",2010-01-01,27,2
"Ogun","Maize White",2010-02-01,27,2
"Ogun","Maize White",2010-03-01,27,2
"Ogun","Maize White",2010-04-01,27,2
"Ogun","Maize White",2010-05-01,27,2
"Ogun","Maize White",2010-06-01,27,2
"Ogun","Maize White",2010-07-01,27,2
"Ogun","Maize White",2010-08-01,27,2
"Ogun","Maize White",2010-09-01,27,2
"Ogun","Maize White",2010-10-01,27,2
"Ogun","Maize White",2010-11-01,27,2
"Ogun","Maize White",2010-12-01,27,2
"Ogun","Maize White",2011-01-01,27,1
"Ogun","Maize White",2011-02-01,27,1
"Ogun","Maize White",2011-03-01,27,1
"Ogun","Maize White",2011-04-01,27,1
"Ogun","Maize White",2011-05-01,27,1
"Ogun","Maize White",2011-06-01,27,1
"Ogun","Maize White",2011-07-01,27,1
"Ogun","Maize White",2011-08-01,27,1
"Ogun","Maize White",2011-09-01,27,1
"Ogun","Maize White",2011-10-01,27,1
"Ogun","Maize White",2011-11-01,27,1
"Ogun","Maize White",2011-12-01,27,1
"Ogun","Maize White",2012-01-01,27,1
"Ogun","Maize White",2012-02-01,27,1
"Ogun","Maize White",2012-03-01,27,1
"Ogun","Maize White",2012-04-01,27,2
"Ogun","Maize White",2012-05-01,27,1
"Ogun","Maize White",2012-06-01,27,1
"Ogun","Maize White",2012-07-01,27,1
"Ogun","Maize White",2012-08-01,27,1
"Ogun","Maize White",2012-09-01,27,1
"Ogun","Maize White",2012-10-01,27,1
"Ogun","Maize White",2012-11-01,27,1
"Ogun","Maize White",2012-12-01,27,2
"Ogun","Maize Yellow",2009-01-01,10,8
"Ogun","Maize Yellow",2009-02-01,10,9
"Ogun","Maize Yellow",2009-03-01,9,7
"Ogun","Maize Yellow",2009-04-01,12,10
"Ogun","Maize Yellow",2009-05-01,7,7
"Ogun","Maize Yellow",2009-06-01,7,5
"Ogun","Maize Yellow",2009-09-01,6,6
"Ogun","Maize Yellow",2009-10-01,16,15
"Ogun","Maize Yellow",2009-11-01,6,6
"Ogun","Maize Yellow",2009-12-01,11,11
"Ogun","Maize Yellow",2010-01-01,27,2
"Ogun","Maize Yellow",2010-02-01,27,2
"Ogun","Maize Yellow",2010-03-01,27,2
"Ogun","Maize Yellow",2010-04-01,27,2
"Ogun","Maize Yellow",2010-05-01,27,2
"Ogun","Maize Yellow",2010-06-01,27,2
"Ogun","Maize Yellow",2010-07-01,27,2
"Ogun","Maize Yellow",2010-08-01,27,2
"Ogun","Maize Yellow",2010-09-01,27,2
"Ogun","Maize Yellow",2010-10-01,27,2
"Ogun","Maize Yellow",2010-11-01,27,2
"Ogun","Maize Yellow",2010-12-01,27,2
"Ogun","Maize Yellow",2011-01-01,27,1
"Ogun","Maize Yellow",2011-02-01,27,1
"Ogun","Maize Yellow",2011-03-01,27,1
"Ogun","Maize Yellow",2011-04-01,27,1
"Ogun","Maize Yellow",2011-05-01,27,1
"Ogun","Maize Yellow",2011-06-01,27,1
"Ogun","Maize Yellow",2011-07-01,27,1
"Ogun","Maize Yellow",2011-08-01,27,1
"Ogun","Maize Yellow",2011-09-01,27,1
"Ogun","Maize Yellow",2011-10-01,27,1
"Ogun","Maize Yellow",2011-11-01,27,1
"Ogun","Maize Yellow",2011-12-01,27,1
"Ogun","Maize Yellow",2012-01-01,27,1
"Ogun","Maize Yellow",2012-02-01,27,1
"Ogun","Maize Yellow",2012-03-01,27,1
"Ogun","Maize Yellow",2012-04-01,27,2
"Ogun","Maize Yellow",2012-05-01,27,1
"Ogun","Maize Yellow",2012-06-01,27,1
"Ogun","Maize Yellow",2012-07-01,27,1
"Ogun","Maize Yellow",2012-08-01,27,1
"Ogun","Maize Yellow",2012-09-01,27,1
"Ogun","Maize Yellow",2012-10-01,27,1
"Ogun","Maize Yellow",2012-11-01,27,1
"Ogun","Maize Yellow",2012-12-01,27,2
"Ogun","Rice Imported",2009-01-01,2,2
"Ogun","Rice Imported",2009-02-01,3,3
"Ogun","Rice Imported",2009-03-01,5,5
"Ogun","Rice Imported",2009-04-01,7,5
"Ogun","Rice Imported",2009-05-01,1,1
"Ogun","Rice Imported",2009-06-01,3,2
"Ogun","Rice Imported",2010-01-01,27,2
"Ogun","Rice Imported",2010-02-01,27,2
"Ogun","Rice Imported",2010-03-01,27,2
"Ogun","Rice Imported",2010-04-01,27,2
"Ogun","Rice Imported",2010-05-01,27,2
"Ogun","Rice Imported",2010-06-01,27,2
"Ogun","Rice Imported",2010-07-01,27,2
"Ogun","Rice Imported",2010-08-01,27,2
"Ogun","Rice Imported",2010-09-01,27,1
"Ogun","Rice Imported",2010-11-01,24,1
"Ogun","Rice Imported",2010-12-01,24,1
"Ogun","Rice Imported",2011-02-01,27,1
"Ogun","Rice Imported",2011-03-01,27,1
"Ogun","Rice Imported",2011-04-01,27,1
"Ogun","Rice Imported",2011-05-01,27,1
"Ogun","Rice Imported",2011-06-01,27,1
"Ogun","Rice Imported",2011-07-01,27,1
"Ogun","Rice Imported",2011-08-01,27,1
"Ogun","Rice Imported",2011-09-01,27,1
"Ogun","Rice Imported",2011-10-01,27,1
"Ogun","Rice Imported",2011-11-01,27,1
"Ogun","Rice Imported",2011-12-01,27,1
"Ogun","Rice Imported",2012-01-01,27,1
"Ogun","Rice Imported",2012-02-01,27,1
"Ogun","Rice Imported",2012-03-01,27,1
"Ogun","Rice Imported",2012-04-01,27,2
"Ogun","Rice Imported",2012-05-01,27,1
"Ogun","Rice Imported",2012-06-01,27,1
"Ogun","Rice Imported",2012-07-01,27,1
"Ogun","Rice Imported",2012-08-01,27,1
"Ogun","Rice Imported",2012-09-01,27,1
"Ogun","Rice Imported",2012-10-01,27,1
"Ogun","Rice Imported",2012-11-01,27,1
"Ogun","Rice Imported",2012-12-01,3,1
"Ogun","Rice Local",2009-01-01,5,5
"Ogun","Rice Local",2009-02-01,2,2
"Ogun","Rice Local",2009-03-01,4,4
"Ogun","Rice Local",2009-04-01,4,4
"Ogun","Rice Local",2009-06-01,3,2
"Ogun","Rice Local",2010-01-01,27,2
"Ogun","Rice Local",2010-02-01,27,2
"Ogun","Rice Local",2010-03-01,27,2
"Ogun","Rice Local",2010-04-01,27,2
"Ogun","Rice Local",2010-05-01,27,2
"Ogun","Rice Local",2010-06-01,27,2
"Ogun","Rice Local",2010-07-01,27,2
"Ogun","Rice Local",2010-08-01,27,2
"Ogun","Rice Local",2010-09-01,24,1
"Ogun","Rice Local",2010-10-01,27,2
"Ogun","Rice Local",2010-11-01,24,1
"Ogun","Rice Local",2010-12-01,24,1
"Ogun","Rice Local",2011-01-01,27,1
"Ogun","Rice Local",2011-02-01,27,1
"Ogun","Rice Local",2011-03-01,27,1
"Ogun","Rice Local",2011-04-01,27,1
"Ogun","Rice Local",2011-05-01,27,1
"Ogun","Rice Local",2011-06-01,27,1
"Ogun","Rice Local",2011-07-01,27,1
"Ogun","Rice Local",2011-08-01,27,1
"Ogun","Rice Local",2011-09-01,27,1
"Ogun","Rice Local",2011-11-01,27,1
"Ogun","Rice Local",2012-01-01,27,1
"Ogun","Rice Local",2012-02-01,27,1
"Ogun","Rice Local",2012-05-01,27,1
"Ogun","Rice Local",2012-07-01,27,1
"Ogun","Rice Local",2012-08-01,27,1
"Ogun","Rice Local",2012-09-01,27,1
"Ogun","Rice Local",2012-10-01,27,1
"Ogun","Rice Local",2012-11-01,27,1
"Ogun","Rice Local",2012-12-01,27,2
"Ogun","Sorghum",2009-01-01,10,9
"Ogun","Sorghum",2009-02-01,7,6
"Ogun","Sorghum",2009-03-01,11,9
"Ogun","Sorghum",2009-04-01,9,8
"Ogun","Sorghum",2009-05-01,4,3
"Ogun","Sorghum",2009-06-01,2,2
"Ogun","Sorghum",2009-09-01,5,4
"Ogun","Sorghum",2009-10-01,13,11
"Ogun","Sorghum",2009-11-01,5,4
"Ogun","Sorghum",2009-12-01,10,9
"Ogun","Sorghum",2010-01-01,27,2
"Ogun","Sorghum",2010-02-01,27,2
"Ogun","Sorghum",2010-03-01,27,2
"Ogun","Sorghum",2010-04-01,27,2
"Ogun","Sorghum",2010-05-01,27,2
"Ogun","Sorghum",2010-06-01,27,2
"Ogun","Sorghum",2010-07-01,27,2
"Ogun","Sorghum",2010-08-01,27,2
"Ogun","Sorghum",2010-09-01,27,2
"Ogun","Sorghum",2010-10-01,27,2
"Ogun","Sorghum",2010-11-01,27,2
"Ogun","Sorghum",2010-12-01,27,2
"Ogun","Sorghum",2011-01-01,27,1
"Ogun","Sorghum",2011-02-01,27,1
"Ogun","Sorghum",2011-03-01,27,1
"Ogun","Sorghum",2011-04-01,27,1
"Ogun","Sorghum",2011-05-01,27,1
"Ogun","Sorghum",2011-06-01,27,1
"Ogun","Sorghum",2011-07-01,27,1
"Ogun","Sorghum",2011-08-01,27,1
"Ogun","Sorghum",2011-09-01,27,1
"Ogun","Sorghum",2011-10-01,27,1
"Ogun","Sorghum",2011-11-01,27,1
"Ogun","Sorghum",2011-12-01,27,1
"Ogun","Sorghum",2012-01-01,27,1
"Ogun","Sorghum",2012-02-01,27,1
"Ogun","Sorghum",2012-03-01,27,1
"Ogun","Sorghum",2012-04-01,27,2
"Ogun","Sorghum",2012-05-01,27,1
"Ogun","Sorghum",2012-06-01,27,1
"Ogun","Sorghum",2012-07-01,27,1
"Ogun","Sorghum",2012-08-01,27,1
"Ogun","Sorghum",2012-09-01,27,1
"Ogun","Sorghum",2012-10-01,27,1
"Ogun","Sorghum",2012-11-01,27,1
"Ogun","Sorghum",2012-12-01,27,2
"Ondo","Cement Dangote",2009-01-01,1,1
"Ondo","Cement Dangote",2009-05-01,1,1
"Ondo","Cement Dangote",2009-08-01,1,1
"Ondo","Cement Dangote",2009-09-01,1,1
"Ondo","Cement Dangote",2009-10-01,2,2
"Ondo","Cement Dangote",2009-11-01,1,1
"Ondo","Cement Dangote",2010-01-01,25,2
"Ondo","Cement Dangote",2010-02-01,25,2
"Ondo","Cement Dangote",2010-03-01,25,2
"Ondo","Cement Dangote",2010-04-01,25,2
"Ondo","Cement Dangote",2010-05-01,25,1
"Ondo","Cement Dangote",2010-06-01,25,2
"Ondo","Cement Dangote",2010-07-01,25,2
"Ondo","Cement Dangote",2010-08-01,25,2
"Ondo","Cement Dangote",2010-09-01,25,2
"Ondo","Cement Dangote",2010-10-01,25,2
"Ondo","Cement Dangote",2010-11-01,25,2
"Ondo","Cement Dangote",2010-12-01,4,1
"Ondo","Cement Dangote",2011-01-01,25,1
"Ondo","Cement Dangote",2011-02-01,25,1
"Ondo","Cement Dangote",2011-03-01,25,1
"Ondo","Cement Dangote",2011-04-01,25,1
"Ondo","Cement Dangote",2011-05-01,25,1
"Ondo","Cement Dangote",2011-06-01,25,1
"Ondo","Cement Dangote",2011-07-01,25,1
"Ondo","Cement Dangote",2011-08-01,25,1
"Ondo","Cement Dangote",2011-09-01,25,1
"Ondo","Cement Dangote",2011-10-01,25,1
"Ondo","Cement Dangote",2011-11-01,25,1
"Ondo","Cement Dangote",2011-12-01,25,1
"Ondo","Cement Dangote",2012-01-01,25,1
"Ondo","Cement Dangote",2012-02-01,25,1
"Ondo","Cement Dangote",2012-03-01,25,1
"Ondo","Cement Dangote",2012-04-01,25,1
"Ondo","Cement Dangote",2012-05-01,25,1
"Ondo","Cement Dangote",2012-06-01,25,1
"Ondo","Cement Dangote",2012-07-01,25,1
"Ondo","Cement Dangote",2012-08-01,25,1
"Ondo","Cement Dangote",2012-09-01,25,1
"Ondo","Cement Dangote",2012-10-01,25,1
"Ondo","Cement Dangote",2012-11-01,25,1
"Ondo","Cement Dangote",2012-12-01,25,2
"Ondo","Drink Swan Water Bottle",2009-01-01,2,2
"Ondo","Drink Swan Water Bottle",2009-02-01,2,2
"Ondo","Drink Swan Water Bottle",2009-04-01,1,1
"Ondo","Drink Swan Water Bottle",2009-09-01,1,1
"Ondo","Drink Swan Water Bottle",2009-11-01,1,1
"Ondo","Drink Swan Water Bottle",2010-01-01,25,2
"Ondo","Drink Swan Water Bottle",2010-02-01,25,2
"Ondo","Drink Swan Water Bottle",2010-03-01,25,2
"Ondo","Drink Swan Water Bottle",2010-04-01,25,2
"Ondo","Drink Swan Water Bottle",2010-05-01,25,2
"Ondo","Drink Swan Water Bottle",2010-06-01,25,2
"Ondo","Drink Swan Water Bottle",2010-07-01,25,2
"Ondo","Drink Swan Water Bottle",2010-08-01,25,1
"Ondo","Drink Swan Water Bottle",2010-09-01,25,2
"Ondo","Drink Swan Water Bottle",2010-10-01,25,2
"Ondo","Drink Swan Water Bottle",2010-11-01,4,1
"Ondo","Drink Swan Water Bottle",2011-01-01,25,1
"Ondo","Drink Swan Water Bottle",2011-02-01,25,1
"Ondo","Drink Swan Water Bottle",2011-03-01,25,1
"Ondo","Drink Swan Water Bottle",2011-04-01,25,1
"Ondo","Drink Swan Water Bottle",2011-05-01,25,1
"Ondo","Drink Swan Water Bottle",2011-06-01,25,1
"Ondo","Drink Swan Water Bottle",2011-07-01,25,1
"Ondo","Drink Swan Water Bottle",2011-08-01,25,1
"Ondo","Drink Swan Water Bottle",2011-09-01,25,1
"Ondo","Drink Swan Water Bottle",2011-10-01,25,1
"Ondo","Drink Swan Water Bottle",2011-11-01,25,1
"Ondo","Drink Swan Water Bottle",2011-12-01,25,1
"Ondo","Drink Swan Water Bottle",2012-01-01,25,1
"Ondo","Drink Swan Water Bottle",2012-02-01,25,1
"Ondo","Drink Swan Water Bottle",2012-03-01,25,1
"Ondo","Drink Swan Water Bottle",2012-04-01,4,1
"Ondo","Drink Swan Water Bottle",2012-05-01,25,1
"Ondo","Drink Swan Water Bottle",2012-06-01,25,1
"Ondo","Drink Swan Water Bottle",2012-07-01,25,1
"Ondo","Drink Swan Water Bottle",2012-08-01,25,1
"Ondo","Drink Swan Water Bottle",2012-09-01,25,1
"Ondo","Drink Swan Water Bottle",2012-10-01,25,1
"Ondo","Drink Swan Water Bottle",2012-11-01,25,1
"Ondo","Drink Swan Water Bottle",2012-12-01,25,2
"Ondo","Maize White",2009-01-01,4,4
"Ondo","Maize White",2009-02-01,1,1
"Ondo","Maize White",2009-04-01,1,1
"Ondo","Maize White",2009-05-01,1,1
"Ondo","Maize White",2009-09-01,2,2
"Ondo","Maize White",2009-10-01,4,4
"Ondo","Maize White",2009-11-01,2,2
"Ondo","Maize White",2009-12-01,1,1
"Ondo","Maize White",2010-01-01,25,2
"Ondo","Maize White",2010-02-01,25,2
"Ondo","Maize White",2010-03-01,25,2
"Ondo","Maize White",2010-04-01,25,2
"Ondo","Maize White",2010-05-01,25,2
"Ondo","Maize White",2010-06-01,25,2
"Ondo","Maize White",2010-07-01,25,2
"Ondo","Maize White",2010-08-01,25,2
"Ondo","Maize White",2010-09-01,25,2
"Ondo","Maize White",2010-10-01,25,2
"Ondo","Maize White",2010-11-01,25,2
"Ondo","Maize White",2010-12-01,25,2
"Ondo","Maize White",2011-01-01,25,1
"Ondo","Maize White",2011-02-01,25,1
"Ondo","Maize White",2011-03-01,25,1
"Ondo","Maize White",2011-04-01,25,1
"Ondo","Maize White",2011-05-01,25,1
"Ondo","Maize White",2011-06-01,25,1
"Ondo","Maize White",2011-07-01,25,1
"Ondo","Maize White",2011-08-01,25,1
"Ondo","Maize White",2011-09-01,25,1
"Ondo","Maize White",2011-10-01,25,1
"Ondo","Maize White",2011-11-01,25,1
"Ondo","Maize White",2011-12-01,25,1
"Ondo","Maize White",2012-01-01,25,1
"Ondo","Maize White",2012-02-01,25,1
"Ondo","Maize White",2012-03-01,25,1
"Ondo","Maize White",2012-04-01,25,2
"Ondo","Maize White",2012-05-01,25,1
"Ondo","Maize White",2012-06-01,25,1
"Ondo","Maize White",2012-07-01,25,1
"Ondo","Maize White",2012-08-01,25,1
"Ondo","Maize White",2012-09-01,25,1
"Ondo","Maize White",2012-10-01,25,1
"Ondo","Maize White",2012-11-01,25,1
"Ondo","Maize White",2012-12-01,25,2
"Ondo","Maize Yellow",2009-01-01,4,4
"Ondo","Maize Yellow",2009-02-01,1,1
"Ondo","Maize Yellow",2009-03-01,1,1
"Ondo","Maize Yellow",2009-04-01,1,1
"Ondo","Maize Yellow",2009-05-01,1,1
"Ondo","Maize Yellow",2009-09-01,1,1
"Ondo","Maize Yellow",2009-10-01,5,4
"Ondo","Maize Yellow",2009-11-01,1,1
"Ondo","Maize Yellow",2009-12-01,1,1
"Ondo","Maize Yellow",2010-01-01,25,2
"Ondo","Maize Yellow",2010-02-01,25,2
"Ondo","Maize Yellow",2010-03-01,25,2
"Ondo","Maize Yellow",2010-04-01,25,2
"Ondo","Maize Yellow",2010-05-01,25,2
"Ondo","Maize Yellow",2010-06-01,25,2
"Ondo","Maize Yellow",2010-07-01,25,2
"Ondo","Maize Yellow",2010-08-01,25,2
"Ondo","Maize Yellow",2010-09-01,25,2
"Ondo","Maize Yellow",2010-10-01,25,2
"Ondo","Maize Yellow",2010-11-01,25,2
"Ondo","Maize Yellow",2010-12-01,25,2
"Ondo","Maize Yellow",2011-01-01,25,1
"Ondo","Maize Yellow",2011-02-01,25,1
"Ondo","Maize Yellow",2011-03-01,25,1
"Ondo","Maize Yellow",2011-04-01,25,1
"Ondo","Maize Yellow",2011-05-01,25,1
"Ondo","Maize Yellow",2011-06-01,25,1
"Ondo","Maize Yellow",2011-07-01,25,1
"Ondo","Maize Yellow",2011-08-01,25,1
"Ondo","Maize Yellow",2011-09-01,25,1
"Ondo","Maize Yellow",2011-10-01,25,1
"Ondo","Maize Yellow",2011-11-01,25,1
"Ondo","Maize Yellow",2011-12-01,25,1
"Ondo","Maize Yellow",2012-01-01,25,1
"Ondo","Maize Yellow",2012-02-01,25,1
"Ondo","Maize Yellow",2012-03-01,25,1
"Ondo","Maize Yellow",2012-04-01,25,2
"Ondo","Maize Yellow",2012-05-01,25,1
"Ondo","Maize Yellow",2012-06-01,25,1
"Ondo","Maize Yellow",2012-07-01,25,1
"Ondo","Maize Yellow",2012-08-01,25,1
"Ondo","Maize Yellow",2012-09-01,25,1
"Ondo","Maize Yellow",2012-10-01,25,1
"Ondo","Maize Yellow",2012-11-01,25,1
"Ondo","Maize Yellow",2012-12-01,25,2
"Ondo","Rice Imported",2009-01-01,4,4
"Ondo","Rice Imported",2009-02-01,1,1
"Ondo","Rice Imported",2009-03-01,1,1
"Ondo","Rice Imported",2009-04-01,1,1
"Ondo","Rice Imported",2009-05-01,1,1
"Ondo","Rice Imported",2010-01-01,25,2
"Ondo","Rice Imported",2010-02-01,25,2
"Ondo","Rice Imported",2010-03-01,25,2
"Ondo","Rice Imported",2010-04-01,25,2
"Ondo","Rice Imported",2010-05-01,25,2
"Ondo","Rice Imported",2010-06-01,25,2
"Ondo","Rice Imported",2010-07-01,25,2
"Ondo","Rice Imported",2010-08-01,25,2
"Ondo","Rice Imported",2010-09-01,25,2
"Ondo","Rice Imported",2010-10-01,25,2
"Ondo","Rice Imported",2010-11-01,25,2
"Ondo","Rice Imported",2010-12-01,25,2
"Ondo","Rice Imported",2011-01-01,25,1
"Ondo","Rice Imported",2011-02-01,25,1
"Ondo","Rice Imported",2011-03-01,25,1
"Ondo","Rice Imported",2011-04-01,25,1
"Ondo","Rice Imported",2011-05-01,25,1
"Ondo","Rice Imported",2011-06-01,25,1
"Ondo","Rice Imported",2011-07-01,25,1
"Ondo","Rice Imported",2011-08-01,25,1
"Ondo","Rice Imported",2011-09-01,25,1
"Ondo","Rice Imported",2011-10-01,25,1
"Ondo","Rice Imported",2011-11-01,25,1
"Ondo","Rice Imported",2011-12-01,25,1
