"region","zone","item","date","price","weight"
"Snnpr","Konta","Teff",2012-12-01,12.56,1
"Snnpr","Konta","Teff",2013-01-01,12.06,1
"Snnpr","Konta","Teff",2013-02-01,12.36,1
"Snnpr","Konta","Teff",2013-03-01,12.05,1
"Snnpr","Konta","Teff",2013-04-01,11.1,1
"Snnpr","Konta","Teff",2013-05-01,11.87,1
"Snnpr","Konta","Teff",2013-06-01,11.5,1
"Snnpr","Konta","Teff",2013-07-01,13.13,1
"Snnpr","Konta","Teff",2013-08-01,13.79,1
"Snnpr","Konta","Teff",2013-09-01,15.71,1
"Snnpr","Konta","Teff",2013-10-01,14.36,1
"Snnpr","Konta","Teff",2013-11-01,14.02,1
"Snnpr","Konta","Teff",2013-12-01,10.75,1
"Snnpr","Konta","Teff",2014-01-01,9.86,1
"Snnpr","Konta","Teff",2014-02-01,10.92,1
"Snnpr","Konta","Teff",2014-03-01,10.42,1
"Snnpr","Konta","Teff",2014-04-01,12.36,1
"Snnpr","Konta","Teff",2014-05-01,11.38,1
"Snnpr","Konta","Teff",2014-06-01,11.34,1
"Snnpr","Konta","Wheat",2010-01-01,5.09,1
"Snnpr","Konta","Wheat",2010-02-01,2.75,1
"Snnpr","Konta","Wheat",2010-03-01,3.24,1
"Snnpr","Konta","Wheat",2010-04-01,2.76,1
"Snnpr","Konta","Wheat",2010-05-01,2.89,1
"Snnpr","Konta","Wheat",2010-06-01,3.41,1
"Snnpr","Konta","Wheat",2010-07-01,2.53,1
"Snnpr","Konta","Wheat",2010-08-01,2.59,1
"Snnpr","Konta","Wheat",2010-09-01,4.05,1
"Snnpr","Konta","Wheat",2010-10-01,3.02,1
"Snnpr","Konta","Wheat",2010-11-01,3.15,1
"Snnpr","Konta","Wheat",2010-12-01,3.36,1
"Snnpr","Konta","Wheat",2011-01-01,3.41,1
"Snnpr","Konta","Wheat",2011-02-01,4.16,1
"Snnpr","Konta","Wheat",2011-03-01,4.18,1
"Snnpr","Konta","Wheat",2011-04-01,6.92,1
"Snnpr","Konta","Wheat",2011-05-01,6.16,1
"Snnpr","Konta","Wheat",2011-06-01,7.5,1
"Snnpr","Konta","Wheat",2011-07-01,7.08,1
"Snnpr","Konta","Wheat",2011-08-01,7.45,1
"Snnpr","Konta","Wheat",2011-09-01,7.51,1
"Snnpr","Konta","Wheat",2011-10-01,7.96,1
"Snnpr","Konta","Wheat",2011-11-01,9.77,1
"Snnpr","Konta","Wheat",2012-01-01,8.81,1
"Snnpr","Konta","Wheat",2012-02-01,7.38,1
"Snnpr","Konta","Wheat",2012-03-01,6.77,1
"Snnpr","Konta","Wheat",2012-04-01,6.19,1
"Snnpr","Konta","Wheat",2012-05-01,7.77,1
"Snnpr","Konta","Wheat",2012-06-01,9.02,1
"Snnpr","Konta","Wheat",2012-07-01,10.62,1
"Snnpr","Konta","Wheat",2012-08-01,8.63,1
"Snnpr","Konta","Wheat",2012-09-01,10.47,1
"Snnpr","Konta","Wheat",2012-10-01,9.24,1
"Snnpr","Konta","Wheat",2012-11-01,8.77,1
"Snnpr","Konta","Wheat",2012-12-01,10.01,1
"Snnpr","Konta","Wheat",2013-01-01,7.41,1
"Snnpr","Konta","Wheat",2013-02-01,5.97,1
"Snnpr","Konta","Wheat",2013-03-01,5.29,1
"Snnpr","Konta","Wheat",2013-04-01,5.65,1
"Snnpr","Konta","Wheat",2013-05-01,5.86,1
"Snnpr","Konta","Wheat",2013-06-01,6.33,1
"Snnpr","Konta","Wheat",2013-07-01,6.35,1
"Snnpr","Konta","Wheat",2013-08-01,6.11,1
"Snnpr","Konta","Wheat",2013-09-01,7.48,1
"Snnpr","Konta","Wheat",2013-10-01,6.08,1
"Snnpr","Konta","Wheat",2013-11-01,9.4,1
"Snnpr","Konta","Wheat",2013-12-01,9.58,1
"Snnpr","Konta","Wheat",2014-01-01,7.49,1
"Snnpr","Konta","Wheat",2014-02-01,6.49,1
"Snnpr","Konta","Wheat",2014-03-01,6.19,1
"Snnpr","Konta","Wheat",2014-04-01,6.76,1
"Snnpr","Konta","Wheat",2014-05-01,7.8,1
"Snnpr","Konta","Wheat",2014-06-01,9.2,1
"Gambella","Agnuwak","Barley",2010-01-01,10,1
"Gambella","Agnuwak","Barley",2010-02-01,10,1
"Gambella","Agnuwak","Barley",2010-03-01,10,1
"Gambella","Agnuwak","Barley",2010-04-01,10,1
"Gambella","Agnuwak","Barley",2010-05-01,10,1
"Gambella","Agnuwak","Barley",2010-06-01,10,1
"Gambella","Agnuwak","Barley",2010-07-01,10,1
"Gambella","Agnuwak","Barley",2010-08-01,9,1
"Gambella","Agnuwak","Barley",2010-09-01,10,1
"Gambella","Agnuwak","Barley",2010-10-01,10,1
"Gambella","Agnuwak","Barley",2010-11-01,10,1
"Gambella","Agnuwak","Barley",2010-12-01,8.67,1
"Gambella","Agnuwak","Barley",2011-01-01,9.67,1
"Gambella","Agnuwak","Barley",2011-02-01,9,1
"Gambella","Agnuwak","Barley",2011-03-01,8,1
"Gambella","Agnuwak","Barley",2011-04-01,9,1
"Gambella","Agnuwak","Barley",2011-05-01,10,1
"Gambella","Agnuwak","Barley",2011-06-01,10,1
"Gambella","Agnuwak","Barley",2011-07-01,10,1
"Gambella","Agnuwak","Barley",2011-08-01,10,1
"Gambella","Agnuwak","Barley",2011-09-01,10.67,1
"Gambella","Agnuwak","Barley",2011-10-01,12,1
"Gambella","Agnuwak","Barley",2011-11-01,12,1
"Gambella","Agnuwak","Barley",2011-12-01,12,1
"Gambella","Agnuwak","Barley",2012-01-01,12,1
"Gambella","Agnuwak","Barley",2012-02-01,12.33,1
"Gambella","Agnuwak","Barley",2012-03-01,12.33,1
"Gambella","Agnuwak","Barley",2012-04-01,12.67,1
"Gambella","Agnuwak","Barley",2012-05-01,12,1
"Gambella","Agnuwak","Barley",2012-06-01,12,1
"Gambella","Agnuwak","Barley",2012-07-01,12,1
"Gambella","Agnuwak","Barley",2012-08-01,12,1
"Gambella","Agnuwak","Barley",2012-09-01,13,1
"Gambella","Agnuwak","Barley",2012-10-01,12,1
"Gambella","Agnuwak","Barley",2012-11-01,12,1
"Gambella","Agnuwak","Barley",2012-12-01,12,1
"Gambella","Agnuwak","Barley",2013-01-01,12,1
"Gambella","Agnuwak","Barley",2013-02-01,12,1
"Gambella","Agnuwak","Barley",2013-03-01,12,1
"Gambella","Agnuwak","Barley",2013-04-01,12,1
"Gambella","Agnuwak","Barley",2013-05-01,12,1
"Gambella","Agnuwak","Barley",2013-06-01,12,1
"Gambella","Agnuwak","Barley",2013-07-01,12,1
"Gambella","Agnuwak","Barley",2013-08-01,12,1
"Gambella","Agnuwak","Barley",2013-09-01,12,1
"Gambella","Agnuwak","Barley",2013-10-01,12,1
"Gambella","Agnuwak","Barley",2013-11-01,12,1
"Gambella","Agnuwak","Barley",2013-12-01,12,1
"Gambella","Agnuwak","Barley",2014-01-01,12,1
"Gambella","Agnuwak","Barley",2014-02-01,12,1
"Gambella","Agnuwak","Barley",2014-03-01,12,1
"Gambella","Agnuwak","Barley",2014-04-01,12,1
"Gambella","Agnuwak","Barley",2014-05-01,12,1
"Gambella","Agnuwak","Barley",2014-06-01,12,1
"Gambella","Agnuwak","Beer",2010-01-01,6.33,1
"Gambella","Agnuwak","Beer",2010-02-01,6.5,1
"Gambella","Agnuwak","Beer",2010-03-01,6.5,1
"Gambella","Agnuwak","Beer",2010-04-01,6.5,1
"Gambella","Agnuwak","Beer",2010-05-01,6.67,1
"Gambella","Agnuwak","Beer",2010-06-01,6.5,1
"Gambella","Agnuwak","Beer",2010-07-01,6.5,1
"Gambella","Agnuwak","Beer",2010-08-01,6.83,1
"Gambella","Agnuwak","Beer",2010-09-01,6.67,1
"Gambella","Agnuwak","Beer",2010-10-01,6.83,1
"Gambella","Agnuwak","Beer",2010-11-01,6.83,1
"Gambella","Agnuwak","Beer",2010-12-01,6.67,1
"Gambella","Agnuwak","Beer",2011-01-01,7.83,1
"Gambella","Agnuwak","Beer",2011-02-01,7,1
"Gambella","Agnuwak","Beer",2011-03-01,7,1
"Gambella","Agnuwak","Beer",2011-04-01,7,1
"Gambella","Agnuwak","Beer",2011-05-01,7,1
"Gambella","Agnuwak","Beer",2011-06-01,7,1
"Gambella","Agnuwak","Beer",2011-07-01,9,1
"Gambella","Agnuwak","Beer",2011-08-01,9,1
"Gambella","Agnuwak","Beer",2011-09-01,9.33,1
"Gambella","Agnuwak","Beer",2011-10-01,9,1
"Gambella","Agnuwak","Beer",2011-11-01,9,1
"Gambella","Agnuwak","Beer",2011-12-01,9,1
"Gambella","Agnuwak","Beer",2012-01-01,9,1
"Gambella","Agnuwak","Beer",2012-02-01,10,1
"Gambella","Agnuwak","Beer",2012-03-01,10,1
"Gambella","Agnuwak","Beer",2012-04-01,10,1
"Gambella","Agnuwak","Beer",2012-05-01,10,1
"Gambella","Agnuwak","Beer",2012-06-01,9.67,1
"Gambella","Agnuwak","Beer",2012-07-01,10,1
"Gambella","Agnuwak","Beer",2012-08-01,10,1
"Gambella","Agnuwak","Beer",2012-09-01,10,1
"Gambella","Agnuwak","Beer",2012-10-01,10,1
"Gambella","Agnuwak","Beer",2012-11-01,10,1
"Gambella","Agnuwak","Beer",2012-12-01,10,1
"Gambella","Agnuwak","Beer",2013-01-01,10,1
"Gambella","Agnuwak","Beer",2013-02-01,10,1
"Gambella","Agnuwak","Beer",2013-03-01,10,1
"Gambella","Agnuwak","Beer",2013-04-01,10,1
"Gambella","Agnuwak","Beer",2013-05-01,10,1
"Gambella","Agnuwak","Beer",2013-06-01,10,1
"Gambella","Agnuwak","Beer",2013-07-01,10,1
"Gambella","Agnuwak","Beer",2013-08-01,11,1
"Gambella","Agnuwak","Beer",2013-09-01,11,1
"Gambella","Agnuwak","Beer",2013-10-01,11,1
"Gambella","Agnuwak","Beer",2013-11-01,11,1
"Gambella","Agnuwak","Beer",2013-12-01,12,1
"Gambella","Agnuwak","Beer",2014-01-01,12,1
"Gambella","Agnuwak","Beer",2014-02-01,12,1
"Gambella","Agnuwak","Beer",2014-03-01,12,1
"Gambella","Agnuwak","Beer",2014-04-01,12,1
"Gambella","Agnuwak","Beer",2014-05-01,12,1
"Gambella","Agnuwak","Beer",2014-06-01,12,1
"Gambella","Agnuwak","Cement",2010-01-01,168.33,1
"Gambella","Agnuwak","Cement",2010-02-01,161.67,1
"Gambella","Agnuwak","Cement",2010-03-01,220,1
"Gambella","Agnuwak","Cement",2010-04-01,221.67,1
"Gambella","Agnuwak","Cement",2010-05-01,228.33,1
"Gambella","Agnuwak","Cement",2010-07-01,221.67,1
"Gambella","Agnuwak","Cement",2010-08-01,228.33,1
"Gambella","Agnuwak","Cement",2010-09-01,250,1
"Gambella","Agnuwak","Cement",2010-10-01,235,1
"Gambella","Agnuwak","Cement",2010-11-01,227.33,1
"Gambella","Agnuwak","Cement",2010-12-01,229,1
"Gambella","Agnuwak","Cement",2011-01-01,233.33,1
"Gambella","Agnuwak","Cement",2011-02-01,240.83,1
"Gambella","Agnuwak","Cement",2011-03-01,256.67,1
"Gambella","Agnuwak","Cement",2011-04-01,255.83,1
"Gambella","Agnuwak","Cement",2011-07-01,271.67,1
"Gambella","Agnuwak","Cement",2011-08-01,271.67,1
"Gambella","Agnuwak","Cement",2011-09-01,250,1
"Gambella","Agnuwak","Cement",2011-10-01,245.83,1
"Gambella","Agnuwak","Cement",2011-11-01,240,1
"Gambella","Agnuwak","Cement",2011-12-01,198.33,1
"Gambella","Agnuwak","Cement",2012-01-01,205,1
"Gambella","Agnuwak","Cement",2012-02-01,188.33,1
"Gambella","Agnuwak","Cement",2012-03-01,181.67,1
"Gambella","Agnuwak","Cement",2012-04-01,146.67,1
"Gambella","Agnuwak","Cement",2012-05-01,150,1
"Gambella","Agnuwak","Cement",2012-06-01,210,1
"Gambella","Agnuwak","Cement",2012-07-01,210,1
"Gambella","Agnuwak","Cement",2012-08-01,141.67,1
"Gambella","Agnuwak","Cement",2012-09-01,139.17,1
"Gambella","Agnuwak","Cement",2012-10-01,135,1
"Gambella","Agnuwak","Cement",2012-11-01,135,1
"Gambella","Agnuwak","Cement",2012-12-01,135,1
"Gambella","Agnuwak","Cement",2013-01-01,135,1
"Gambella","Agnuwak","Cement",2013-02-01,135,1
"Gambella","Agnuwak","Cement",2013-03-01,147.5,1
"Gambella","Agnuwak","Cement",2013-04-01,156.67,1
"Gambella","Agnuwak","Cement",2013-05-01,168.33,1
"Gambella","Agnuwak","Cement",2013-06-01,185,1
"Gambella","Agnuwak","Cement",2013-07-01,185,1
"Gambella","Agnuwak","Cement",2013-08-01,175,1
"Gambella","Agnuwak","Cement",2013-09-01,150,1
"Gambella","Agnuwak","Cement",2013-10-01,145,1
"Gambella","Agnuwak","Cement",2013-11-01,140,1
"Gambella","Agnuwak","Cement",2013-12-01,140,1
"Gambella","Agnuwak","Cement",2014-01-01,140,1
"Gambella","Agnuwak","Cement",2014-02-01,140,1
"Gambella","Agnuwak","Cement",2014-03-01,140,1
"Gambella","Agnuwak","Maize",2010-01-01,4,1
"Gambella","Agnuwak","Maize",2010-02-01,3,1
"Gambella","Agnuwak","Maize",2010-03-01,3,1
"Gambella","Agnuwak","Maize",2010-04-01,3,1
"Gambella","Agnuwak","Maize",2010-05-01,3,1
"Gambella","Agnuwak","Maize",2010-06-01,3,1
"Gambella","Agnuwak","Maize",2010-07-01,3,1
"Gambella","Agnuwak","Maize",2010-08-01,2.67,1
"Gambella","Agnuwak","Maize",2010-09-01,2.5,1
"Gambella","Agnuwak","Maize",2010-10-01,2.67,1
"Gambella","Agnuwak","Maize",2010-11-01,2.83,1
"Gambella","Agnuwak","Maize",2010-12-01,2.67,1
"Gambella","Agnuwak","Maize",2011-01-01,3,1
"Gambella","Agnuwak","Maize",2011-02-01,2.67,1
"Gambella","Agnuwak","Maize",2011-03-01,3,1
"Gambella","Agnuwak","Maize",2011-04-01,3,1
"Gambella","Agnuwak","Maize",2011-05-01,4.17,1
"Gambella","Agnuwak","Maize",2011-06-01,5,1
"Gambella","Agnuwak","Maize",2011-07-01,4.83,1
"Gambella","Agnuwak","Maize",2011-09-01,6,1
"Gambella","Agnuwak","Maize",2011-11-01,6.83,1
"Gambella","Agnuwak","Maize",2011-12-01,6,1
"Gambella","Agnuwak","Maize",2012-01-01,6,1
"Gambella","Agnuwak","Maize",2012-03-01,6.67,1
"Gambella","Agnuwak","Maize",2012-04-01,6.33,1
"Gambella","Agnuwak","Maize",2012-05-01,6.17,1
"Gambella","Agnuwak","Maize",2012-06-01,6.17,1
"Gambella","Agnuwak","Maize",2012-07-01,6.17,1
"Gambella","Agnuwak","Maize",2012-08-01,7,1
"Gambella","Agnuwak","Maize",2012-09-01,6.17,1
"Gambella","Agnuwak","Maize",2012-10-01,6.17,1
"Gambella","Agnuwak","Maize",2012-11-01,6,1
"Gambella","Agnuwak","Maize",2012-12-01,5.67,1
"Gambella","Agnuwak","Maize",2013-01-01,6,1
"Gambella","Agnuwak","Maize",2013-02-01,5,1
"Gambella","Agnuwak","Maize",2013-03-01,5,1
"Gambella","Agnuwak","Maize",2013-04-01,5,1
"Gambella","Agnuwak","Maize",2013-05-01,5,1
"Gambella","Agnuwak","Maize",2013-06-01,6,1
"Gambella","Agnuwak","Maize",2013-07-01,6,1
"Gambella","Agnuwak","Maize",2013-08-01,6,1
"Gambella","Agnuwak","Maize",2013-09-01,7,1
"Gambella","Agnuwak","Maize",2013-10-01,7,1
"Gambella","Agnuwak","Maize",2013-11-01,8,1
"Gambella","Agnuwak","Maize",2013-12-01,6,1
"Gambella","Agnuwak","Maize",2014-01-01,6,1
"Gambella","Agnuwak","Maize",2014-02-01,6.33,1
"Gambella","Agnuwak","Maize",2014-03-01,6,1
"Gambella","Agnuwak","Maize",2014-04-01,6,1
"Gambella","Agnuwak","Maize",2014-05-01,6,1
"Gambella","Agnuwak","Maize",2014-06-01,6,1
"Gambella","Agnuwak","Rice",2010-01-01,15.33,1
"Gambella","Agnuwak","Rice",2010-02-01,15.67,1
"Gambella","Agnuwak","Rice",2010-03-01,15.67,1
"Gambella","Agnuwak","Rice",2010-04-01,16,1
"Gambella","Agnuwak","Rice",2010-05-01,15.33,1
"Gambella","Agnuwak","Rice",2010-06-01,16,1
"Gambella","Agnuwak","Rice",2010-07-01,16,1
"Gambella","Agnuwak","Rice",2010-08-01,16,1
"Gambella","Agnuwak","Rice",2010-09-01,15.33,1
"Gambella","Agnuwak","Rice",2010-10-01,16,1
"Gambella","Agnuwak","Rice",2010-11-01,16,1
"Gambella","Agnuwak","Rice",2010-12-01,16,1
"Gambella","Agnuwak","Rice",2011-01-01,16,1
"Gambella","Agnuwak","Rice",2011-02-01,13.28,1
"Gambella","Agnuwak","Rice",2011-03-01,15.33,1
"Gambella","Agnuwak","Rice",2011-04-01,16,1
"Gambella","Agnuwak","Rice",2011-05-01,18,1
"Gambella","Agnuwak","Rice",2011-06-01,20,1
"Gambella","Agnuwak","Rice",2011-07-01,19.33,1
"Gambella","Agnuwak","Rice",2011-08-01,19.33,1
"Gambella","Agnuwak","Rice",2011-09-01,18.67,1
"Gambella","Agnuwak","Rice",2011-10-01,18,1
"Gambella","Agnuwak","Rice",2011-11-01,18,1
"Gambella","Agnuwak","Rice",2011-12-01,18,1
"Gambella","Agnuwak","Rice",2012-01-01,18,1
"Gambella","Agnuwak","Rice",2012-02-01,18,1
"Gambella","Agnuwak","Rice",2012-03-01,18,1
"Gambella","Agnuwak","Rice",2012-04-01,18,1
"Gambella","Agnuwak","Rice",2012-05-01,18.67,1
"Gambella","Agnuwak","Rice",2012-06-01,18.67,1
"Gambella","Agnuwak","Rice",2012-07-01,18,1
"Gambella","Agnuwak","Rice",2012-08-01,18.67,1
"Gambella","Agnuwak","Rice",2012-09-01,19.33,1
"Gambella","Agnuwak","Rice",2012-10-01,18,1
"Gambella","Agnuwak","Rice",2012-11-01,18.67,1
"Gambella","Agnuwak","Rice",2012-12-01,19.33,1
"Gambella","Agnuwak","Rice",2013-01-01,18,1
"Gambella","Agnuwak","Rice",2013-02-01,18,1
"Gambella","Agnuwak","Rice",2013-03-01,18,1
"Gambella","Agnuwak","Rice",2013-04-01,18.67,1
"Gambella","Agnuwak","Rice",2013-05-01,19.33,1
"Gambella","Agnuwak","Rice",2013-06-01,18,1
"Gambella","Agnuwak","Rice",2013-07-01,19.33,1
"Gambella","Agnuwak","Rice",2013-08-01,18,1
"Gambella","Agnuwak","Rice",2013-09-01,18,1
"Gambella","Agnuwak","Rice",2013-10-01,20,1
"Gambella","Agnuwak","Rice",2013-11-01,18,1
"Gambella","Agnuwak","Rice",2013-12-01,18.67,1
"Gambella","Agnuwak","Rice",2014-01-01,20,1
"Gambella","Agnuwak","Rice",2014-02-01,20,1
"Gambella","Agnuwak","Rice",2014-03-01,18,1
"Gambella","Agnuwak","Rice",2014-04-01,18,1
"Gambella","Agnuwak","Rice",2014-05-01,20,1
"Gambella","Agnuwak","Rice",2014-06-01,19.33,1
"Gambella","Agnuwak","Teff",2011-07-01,12,1
"Gambella","Agnuwak","Teff",2011-08-01,12,1
"Gambella","Agnuwak","Teff",2011-09-01,12,1
"Gambella","Agnuwak","Teff",2011-10-01,12.33,1
"Gambella","Agnuwak","Teff",2011-11-01,12.5,1
"Gambella","Agnuwak","Teff",2011-12-01,12,1
"Gambella","Agnuwak","Teff",2012-01-01,12,1
"Gambella","Agnuwak","Teff",2012-02-01,12,1
"Gambella","Agnuwak","Teff",2012-03-01,16,1
"Gambella","Agnuwak","Teff",2012-04-01,14.5,1
"Gambella","Agnuwak","Teff",2012-05-01,15,1
"Gambella","Agnuwak","Teff",2012-06-01,15.5,1
"Gambella","Agnuwak","Teff",2012-07-01,15.17,1
"Gambella","Agnuwak","Teff",2012-08-01,15.83,1
"Gambella","Agnuwak","Teff",2012-09-01,17,1
"Gambella","Agnuwak","Teff",2012-10-01,17.5,1
"Gambella","Agnuwak","Teff",2012-11-01,17.5,1
"Gambella","Agnuwak","Teff",2012-12-01,17,1
"Gambella","Agnuwak","Teff",2013-01-01,17,1
"Gambella","Agnuwak","Teff",2013-02-01,17,1
"Gambella","Agnuwak","Teff",2013-03-01,16.83,1
"Gambella","Agnuwak","Teff",2013-04-01,16.5,1
"Gambella","Agnuwak","Teff",2013-05-01,17,1
"Gambella","Agnuwak","Teff",2013-06-01,17,1
"Gambella","Agnuwak","Teff",2013-07-01,17.5,1
"Gambella","Agnuwak","Teff",2013-08-01,17,1
"Gambella","Agnuwak","Teff",2013-09-01,18,1
"Gambella","Agnuwak","Teff",2013-10-01,17.83,1
"Gambella","Agnuwak","Teff",2013-11-01,18,1
"Gambella","Agnuwak","Teff",2013-12-01,18,1
"Gambella","Agnuwak","Teff",2014-01-01,17,1
"Gambella","Agnuwak","Teff",2014-02-01,17,1
"Gambella","Agnuwak","Teff",2014-03-01,17,1
"Gambella","Agnuwak","Teff",2014-04-01,16.5,1
"Gambella","Agnuwak","Teff",2014-05-01,16.5,1
"Gambella","Agnuwak","Teff",2014-06-01,16.5,1
"Gambella","Agnuwak","Wheat",2010-01-01,7.33,1
"Gambella","Agnuwak","Wheat",2010-02-01,6.33,1
"Gambella","Agnuwak","Wheat",2010-03-01,6.17,1
"Gambella","Agnuwak","Wheat",2010-04-01,7,1
"Gambella","Agnuwak","Wheat",2010-05-01,6,1
"Gambella","Agnuwak","Wheat",2010-07-01,6,1
"Gambella","Agnuwak","Wheat",2010-08-01,6.67,1
"Gambella","Agnuwak","Wheat",2010-09-01,6.67,1
"Gambella","Agnuwak","Wheat",2010-10-01,5.33,1
"Gambella","Agnuwak","Wheat",2010-11-01,5.83,1
"Gambella","Agnuwak","Wheat",2010-12-01,6,1
"Gambella","Agnuwak","Wheat",2011-01-01,6,1
"Gambella","Agnuwak","Wheat",2011-03-01,7,1
"Gambella","Agnuwak","Wheat",2011-07-01,12.33,1
"Gambella","Agnuwak","Wheat",2011-08-01,12,1
"Gambella","Agnuwak","Wheat",2011-10-01,12,1
"Gambella","Agnuwak","Wheat",2011-12-01,12,1
"Gambella","Agnuwak","Wheat",2012-02-01,13.67,1
"Gambella","Agnuwak","Wheat",2012-03-01,13.33,1
"Gambella","Agnuwak","Wheat",2012-04-01,12.67,1
"Gambella","Agnuwak","Wheat",2012-05-01,14,1
"Gambella","Agnuwak","Wheat",2012-06-01,14,1
"Gambella","Agnuwak","Wheat",2012-07-01,14.33,1
"Gambella","Agnuwak","Wheat",2012-08-01,13.33,1
"Gambella","Agnuwak","Wheat",2012-09-01,12,1
"Gambella","Agnuwak","Wheat",2012-10-01,12,1
"Gambella","Agnuwak","Wheat",2012-11-01,10.67,1
"Gambella","Agnuwak","Wheat",2012-12-01,12,1
"Gambella","Agnuwak","Wheat",2013-01-01,12,1
"Gambella","Agnuwak","Wheat",2013-02-01,12,1
"Gambella","Agnuwak","Wheat",2013-03-01,12,1
"Gambella","Agnuwak","Wheat",2013-04-01,12,1
"Gambella","Agnuwak","Wheat",2013-05-01,12,1
"Gambella","Agnuwak","Wheat",2013-06-01,12,1
"Gambella","Agnuwak","Wheat",2013-07-01,11.67,1
"Gambella","Agnuwak","Wheat",2013-08-01,13.67,1
"Gambella","Agnuwak","Wheat",2013-09-01,13.67,1
"Gambella","Agnuwak","Wheat",2013-10-01,14,1
"Gambella","Agnuwak","Wheat",2013-11-01,14,1
"Gambella","Agnuwak","Wheat",2013-12-01,12,1
"Gambella","Agnuwak","Wheat",2014-01-01,13.33,1
"Gambella","Agnuwak","Wheat",2014-02-01,14,1
"Gambella","Agnuwak","Wheat",2014-03-01,13.33,1
"Gambella","Agnuwak","Wheat",2014-04-01,9,1
"Gambella","Agnuwak","Wheat",2014-05-01,14,1
"Gambella","Agnuwak","Wheat",2014-06-01,12,1
"Gambella","Nuer","Barley",2010-02-01,10,1
"Gambella","Nuer","Barley",2010-04-01,10,1
"Gambella","Nuer","Barley",2010-05-01,10,1
"Gambella","Nuer","Barley",2010-06-01,10,1
"Gambella","Nuer","Barley",2010-07-01,10,1
"Gambella","Nuer","Barley",2010-08-01,10,1
"Gambella","Nuer","Barley",2010-09-01,10,1
"Gambella","Nuer","Barley",2010-10-01,10,1
"Gambella","Nuer","Barley",2010-11-01,10,1
"Gambella","Nuer","Barley",2010-12-01,10,1
"Gambella","Nuer","Barley",2011-06-01,10,1
"Gambella","Nuer","Barley",2011-09-01,13.33,1
"Gambella","Nuer","Barley",2011-10-01,13.67,1
"Gambella","Nuer","Barley",2011-12-01,12,1
"Gambella","Nuer","Barley",2012-01-01,13.5,1
"Gambella","Nuer","Barley",2012-02-01,12,1
"Gambella","Nuer","Barley",2012-03-01,12.67,1
"Gambella","Nuer","Barley",2012-04-01,15,1
"Gambella","Nuer","Barley",2012-05-01,15.33,1
"Gambella","Nuer","Barley",2012-06-01,14.5,1
"Gambella","Nuer","Barley",2012-07-01,14.33,1
"Gambella","Nuer","Barley",2012-08-01,15,1
"Gambella","Nuer","Barley",2012-09-01,14.33,1
"Gambella","Nuer","Barley",2012-10-01,14.33,1
"Gambella","Nuer","Barley",2012-11-01,13.67,1
"Gambella","Nuer","Barley",2012-12-01,14.67,1
"Gambella","Nuer","Barley",2013-01-01,14,1
"Gambella","Nuer","Barley",2013-03-01,13,1
"Gambella","Nuer","Barley",2013-04-01,13,1
"Gambella","Nuer","Barley",2013-05-01,14,1
"Gambella","Nuer","Barley",2013-06-01,13,1
"Gambella","Nuer","Barley",2013-10-01,14,1
"Gambella","Nuer","Barley",2013-11-01,13,1
"Gambella","Nuer","Barley",2013-12-01,13.33,1
"Gambella","Nuer","Barley",2014-01-01,14,1
"Gambella","Nuer","Barley",2014-04-01,13,1
"Gambella","Nuer","Barley",2014-05-01,13,1
"Gambella","Nuer","Barley",2014-06-01,13,1
"Gambella","Nuer","Beer",2010-01-01,6.5,1
"Gambella","Nuer","Beer",2010-02-01,6.5,1
"Gambella","Nuer","Beer",2010-03-01,6.5,1
"Gambella","Nuer","Beer",2010-04-01,6.5,1
"Gambella","Nuer","Beer",2010-05-01,6.5,1
"Gambella","Nuer","Beer",2010-06-01,6.67,1
"Gambella","Nuer","Beer",2010-07-01,7,1
"Gambella","Nuer","Beer",2010-08-01,7,1
"Gambella","Nuer","Beer",2010-09-01,7,1
"Gambella","Nuer","Beer",2010-10-01,7,1
"Gambella","Nuer","Beer",2010-11-01,7,1
"Gambella","Nuer","Beer",2010-12-01,7,1
"Gambella","Nuer","Beer",2011-01-01,8,1
"Gambella","Nuer","Beer",2011-03-01,7.5,1
"Gambella","Nuer","Beer",2011-04-01,8,1
"Gambella","Nuer","Beer",2011-05-01,8,1
"Gambella","Nuer","Beer",2011-08-01,9,1
"Gambella","Nuer","Beer",2011-09-01,10,1
"Gambella","Nuer","Beer",2011-10-01,10,1
"Gambella","Nuer","Beer",2011-11-01,10,1
"Gambella","Nuer","Beer",2011-12-01,10,1
"Gambella","Nuer","Beer",2012-01-01,10,1
"Gambella","Nuer","Beer",2012-02-01,10,1
"Gambella","Nuer","Beer",2012-03-01,10,1
"Gambella","Nuer","Beer",2012-04-01,10,1
"Gambella","Nuer","Beer",2012-05-01,10,1
"Gambella","Nuer","Beer",2012-06-01,10,1
"Gambella","Nuer","Beer",2012-07-01,10,1
"Gambella","Nuer","Beer",2012-08-01,10,1
"Gambella","Nuer","Beer",2012-09-01,10,1
"Gambella","Nuer","Beer",2012-10-01,10,1
"Gambella","Nuer","Beer",2012-11-01,10,1
"Gambella","Nuer","Beer",2012-12-01,10,1
"Gambella","Nuer","Beer",2013-01-01,10,1
"Gambella","Nuer","Beer",2013-02-01,10,1
"Gambella","Nuer","Beer",2013-03-01,10,1
"Gambella","Nuer","Beer",2013-04-01,10,1
"Gambella","Nuer","Beer",2013-05-01,10,1
