"region","item","date","price","weight"
"Diredawa","Wheat",2011-07-01,9.91,2
"Diredawa","Wheat",2011-08-01,10.16,2
"Diredawa","Wheat",2011-09-01,9.91,2
"Diredawa","Wheat",2011-10-01,10.59,2
"Diredawa","Wheat",2011-11-01,10.91,2
"Diredawa","Wheat",2011-12-01,10.54,2
"Diredawa","Wheat",2012-01-01,9.78,3
"Diredawa","Wheat",2012-02-01,9.44,3
"Diredawa","Wheat",2012-03-01,9.75,3
"Diredawa","Wheat",2012-04-01,10.56,3
"Diredawa","Wheat",2012-05-01,9.56,3
"Diredawa","Wheat",2012-06-01,9.5,3
"Diredawa","Wheat",2012-07-01,9.22,3
"Diredawa","Wheat",2012-08-01,10.16,2
"Diredawa","Wheat",2012-09-01,9.31,3
"Diredawa","Wheat",2012-10-01,9.75,2
"Diredawa","Wheat",2012-11-01,9.42,2
"Diredawa","Wheat",2012-12-01,8.78,3
"Diredawa","Wheat",2013-01-01,8.83,3
"Diredawa","Wheat",2013-02-01,8.75,3
"Diredawa","Wheat",2013-03-01,9.05,3
"Diredawa","Wheat",2013-04-01,9.28,3
"Diredawa","Wheat",2013-05-01,9.17,3
"Diredawa","Wheat",2013-06-01,9,3
"Diredawa","Wheat",2013-07-01,9.41,2
"Diredawa","Wheat",2013-08-01,9.33,2
"Diredawa","Wheat",2013-09-01,9.91,2
"Diredawa","Wheat",2013-10-01,10.5,2
"Diredawa","Wheat",2013-11-01,11.17,3
"Diredawa","Wheat",2013-12-01,11.11,3
"Diredawa","Wheat",2014-01-01,10.44,3
"Diredawa","Wheat",2014-02-01,9.5,2
"Diredawa","Wheat",2014-03-01,10,2
"Diredawa","Wheat",2014-04-01,10.55,3
"Diredawa","Wheat",2014-05-01,10,3
"Diredawa","Wheat",2014-06-01,10.89,3
