"item","region","zone","town","date","price","townCode","lat","lon"
"Cement","Oromiya","West Wellega","Gembi",2012-03-01,160,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-04-01,157.17,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-06-01,171.67,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-07-01,165,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-08-01,160,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-09-01,162.5,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-11-01,155,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2012-12-01,153.33,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-01-01,155,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-02-01,150,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-03-01,150,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-04-01,145,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-05-01,150,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-06-01,148.33,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-07-01,148.33,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-08-01,144,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-09-01,140,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-10-01,140.83,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-11-01,140.83,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2013-12-01,140,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2014-01-01,145,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2014-02-01,140,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2014-03-01,136,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2014-04-01,140,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2014-05-01,140,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Gembi",2014-06-01,139.17,401061,9.173141729,35.832038287
"Cement","Oromiya","West Wellega","Dembidolo",2010-01-01,166.67,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-02-01,155,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-04-01,184.33,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-05-01,225,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-06-01,236.67,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-07-01,210,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-08-01,220,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-09-01,220,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-10-01,221.67,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-11-01,225.67,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2010-12-01,230,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-01-01,235,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-02-01,250,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-03-01,250,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-04-01,250,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-06-01,300,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-07-01,267.5,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-08-01,255,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-09-01,247.33,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-10-01,240,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-11-01,246.67,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2011-12-01,226.67,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2012-01-01,208,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2012-02-01,200,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2012-03-01,200,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2012-06-01,195,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2012-12-01,163.33,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2013-03-01,195,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2013-04-01,175,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2013-06-01,180,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2013-07-01,200,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2013-10-01,195,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2013-12-01,193.33,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2014-03-01,162,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2014-04-01,196,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2014-05-01,196,401231,8.531755441,34.800117345
"Cement","Oromiya","West Wellega","Dembidolo",2014-06-01,170,401231,8.531755441,34.800117345
"Cement","Oromiya","East Wellega","Shambu",2010-01-01,130.83,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-02-01,126.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-03-01,171.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-05-01,220,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-06-01,216.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-07-01,190,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-08-01,220,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-09-01,197.5,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-10-01,200,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-11-01,210,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2010-12-01,212.5,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-05-01,248.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-07-01,240,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-08-01,226.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-09-01,200,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-10-01,188.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-11-01,183.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2011-12-01,166.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-01-01,141.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-02-01,140,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-03-01,143.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-04-01,163.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-05-01,163.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-06-01,148.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-07-01,148.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-08-01,140,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-09-01,140,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-10-01,140,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-11-01,140,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2012-12-01,138.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-01-01,138.33,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-02-01,136.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-03-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-04-01,136.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-05-01,136.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-06-01,139.17,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-07-01,136.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-08-01,136.67,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-09-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-10-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-11-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2013-12-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2014-01-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2014-02-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2014-03-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2014-04-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2014-05-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Shambu",2014-06-01,135,402072,9.567030554,37.10260521
"Cement","Oromiya","East Wellega","Nekemt",2010-01-01,131.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-02-01,130,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-03-01,159,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-04-01,195,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-05-01,210,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-06-01,203.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-07-01,189.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-08-01,185,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-09-01,200,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-10-01,205,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-11-01,186.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2010-12-01,215.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-01-01,213.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-02-01,235,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-03-01,235,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-04-01,235,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-05-01,250,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-06-01,265,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-07-01,221.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-09-01,198.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-10-01,192.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-11-01,186.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2011-12-01,163.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-01-01,143.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-02-01,138.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-03-01,142.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-04-01,155,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-05-01,165,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-06-01,158.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-07-01,150,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-08-01,150,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-09-01,150,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-10-01,145,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-11-01,150,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2012-12-01,141.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-01-01,140,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-05-01,137.5,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-06-01,137.5,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-07-01,135,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-08-01,137.5,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-09-01,132.5,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-10-01,140,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-11-01,140,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2013-12-01,117.5,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2014-01-01,135,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2014-02-01,135,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2014-03-01,176.67,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2014-04-01,133.5,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2014-05-01,133.33,402151,9.083631152,36.547985562
"Cement","Oromiya","East Wellega","Nekemt",2014-06-01,134.17,402151,9.083631152,36.547985562
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-01-01,141.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-02-01,131.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-03-01,140,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-05-01,200,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-06-01,210,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-07-01,200,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-08-01,201.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-10-01,206.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-11-01,195,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2010-12-01,196.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-01-01,206.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-03-01,22.33,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-05-01,238.33,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-06-01,250,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-07-01,235,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-08-01,235,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-09-01,235,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-10-01,200,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-11-01,200,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2011-12-01,190,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-01-01,175,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-02-01,152.5,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-03-01,152.33,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-05-01,175,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-06-01,150,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-07-01,150,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-08-01,152.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-09-01,153,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-10-01,145,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-11-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2012-12-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-01-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-02-01,137.5,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-03-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-04-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-05-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-06-01,138.33,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-07-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-08-01,145,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-09-01,141.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-10-01,140,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-11-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2013-12-01,94.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2014-01-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2014-02-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2014-03-01,131.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2014-04-01,145,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2014-05-01,135,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Bedele",2014-06-01,136.67,403061,8.450492986,36.347962048
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-01-01,151.83,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-02-01,143.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-03-01,181.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-05-01,223.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-06-01,235.5,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-07-01,205,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-08-01,213.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-09-01,220,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-10-01,215,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-11-01,225,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2010-12-01,230,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-01-01,248.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-02-01,250,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-03-01,258.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-04-01,260,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-05-01,291.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-06-01,281.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-07-01,263.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-08-01,282,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-09-01,234.17,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-10-01,245,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-11-01,221.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2011-12-01,223.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-01-01,193.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-02-01,205,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-04-01,168.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-05-01,160.5,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-06-01,170,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-08-01,158.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-09-01,186.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-10-01,150,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-11-01,146.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2012-12-01,145,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-01-01,141.5,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-02-01,140,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-03-01,140,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-04-01,140,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-05-01,140,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-06-01,161.75,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-07-01,161.75,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-09-01,161,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-10-01,158.33,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-11-01,156.67,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2013-12-01,150,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2014-01-01,150,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2014-02-01,150,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2014-03-01,159.17,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2014-04-01,159.17,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2014-05-01,162.5,403161,8.302329485,35.582630759
"Cement","Oromiya","Ilu Aba Bora","Metu",2014-06-01,162.5,403161,8.302329485,35.582630759
"Cement","Oromiya","Jimma","Jimma",2010-01-01,128.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-02-01,127.5,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-03-01,171.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-04-01,192.5,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-05-01,192.5,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-06-01,198.33,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-08-01,187.5,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-09-01,198.33,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-10-01,196.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-11-01,139.09,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2010-12-01,211,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-03-01,137.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-04-01,235,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-05-01,266.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-06-01,271.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-07-01,236.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-08-01,228.33,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-09-01,216.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-10-01,203.33,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-11-01,186.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2011-12-01,161.67,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2012-01-01,150,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2012-02-01,147.33,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2012-03-01,143.33,404052,7.681365052,36.841965821
"Cement","Oromiya","Jimma","Jimma",2012-04-01,141.67,404052,7.681365052,36.841965821
